Date,Day of Week,flow_type_HPM_to_LPW,total_od_flow_HPM_to_LPW,total_do_flow_HPM_to_LPW,total_flow_HPM_to_LPW,origin_total_flow_HPM_to_LPW,flow_share_HPM_to_LPW,log_flow_share_HPM_to_LPW
2019/2/22,Friday,HPM_to_LPW,883.0,600.0,1483.0,3493.0,0.2527912968794732,-1.375191044202872
2019/2/23,Saturday,HPM_to_LPW,711.0,475.0,1186.0,2915.0,0.2439108061749571,-1.410952668981352
2019/2/24,Sunday,HPM_to_LPW,589.0,406.0,995.0,2518.0,0.2339158061953931,-1.452794030952706
2019/2/25,Monday,HPM_to_LPW,782.0,520.0,1302.0,3202.0,0.2442223610243597,-1.4096761530113493
2019/2/26,Tuesday,HPM_to_LPW,805.0,573.0,1378.0,3181.0,0.2530650738761396,-1.3741086143305807
2019/2/27,Wednesday,HPM_to_LPW,759.0,555.0,1314.0,3171.0,0.2393566698202459,-1.4298004971427178
2019/2/28,Thursday,HPM_to_LPW,615.0,472.0,1087.0,2550.0,0.2411764705882353,-1.422226370345954
2019/3/1,Friday,HPM_to_LPW,837.0,589.0,1426.0,3502.0,0.2390062821245002,-1.4312654423563222
2019/3/2,Saturday,HPM_to_LPW,813.0,464.0,1277.0,3159.0,0.2573599240265907,-1.3572796912542746
2019/3/3,Sunday,HPM_to_LPW,458.0,284.0,742.0,1959.0,0.2337927514037774,-1.453320233830356
2019/3/4,Monday,HPM_to_LPW,700.0,508.0,1208.0,2986.0,0.2344273275284661,-1.4506096430557314
2019/3/5,Tuesday,HPM_to_LPW,731.0,528.0,1259.0,2956.0,0.2472936400541272,-1.397178822318314
2019/3/6,Wednesday,HPM_to_LPW,738.0,530.0,1268.0,2943.0,0.2507645259938837,-1.3832409236330006
2019/3/7,Thursday,HPM_to_LPW,758.0,562.0,1320.0,3073.0,0.2466644972339733,-1.399726176488113
2019/3/8,Friday,HPM_to_LPW,813.0,599.0,1412.0,3395.0,0.2394698085419735,-1.429327930444986
2019/3/9,Saturday,HPM_to_LPW,734.0,456.0,1190.0,2756.0,0.2663280116110305,-1.3230266035190337
2019/3/10,Sunday,HPM_to_LPW,573.0,406.0,979.0,2506.0,0.2286512370311253,-1.475557418741274
2019/3/11,Monday,HPM_to_LPW,731.0,496.0,1227.0,3073.0,0.237878294825903,-1.4359961023807062
2019/3/12,Tuesday,HPM_to_LPW,646.0,486.0,1132.0,2877.0,0.224539450816823,-1.4937038597689465
