Date,Day of Week,flow_type_HPM_to_LPW,total_od_flow_HPM_to_LPW,total_do_flow_HPM_to_LPW,total_flow_HPM_to_LPW,origin_total_flow_HPM_to_LPW,flow_share_HPM_to_LPW,log_flow_share_HPM_to_LPW
2019/2/20,Wednesday,HPM_to_LPW,18024.0,6849.0,24873.0,82827.0,0.2176101995726031,-1.525049892062996
2019/2/21,Thursday,HPM_to_LPW,19374.0,7169.0,26543.0,89342.0,0.2168520964384052,-1.5285397410582835
2019/2/22,Friday,HPM_to_LPW,19830.0,7101.0,26931.0,94466.0,0.2099167954608007,-1.5610440388688436
2019/2/23,Saturday,HPM_to_LPW,13933.0,5937.0,19870.0,81333.0,0.1713080791314718,-1.7642917111245835
2019/2/24,Sunday,HPM_to_LPW,10498.0,5115.0,15613.0,65946.0,0.1591908531222515,-1.8376514624847105
2019/2/25,Monday,HPM_to_LPW,19108.0,7301.0,26409.0,89250.0,0.2140952380952381,-1.541334325132033
2019/2/26,Tuesday,HPM_to_LPW,19255.0,7591.0,26846.0,88220.0,0.2182611652686465,-1.5220629274099218
2019/2/27,Wednesday,HPM_to_LPW,19138.0,7590.0,26728.0,88376.0,0.2165520050692495,-1.5299245522129032
2019/2/28,Thursday,HPM_to_LPW,19270.0,7447.0,26717.0,89093.0,0.2162908421537045,-1.5311312855523256
2019/3/1,Friday,HPM_to_LPW,19494.0,7812.0,27306.0,94803.0,0.2056264042277143,-1.5816943284148677
2019/3/2,Saturday,HPM_to_LPW,12871.0,6027.0,18898.0,77763.0,0.1655157337036894,-1.798689020987658
2019/3/3,Sunday,HPM_to_LPW,10939.0,5527.0,16466.0,68757.0,0.1590965283534767,-1.838244164407726
2019/3/4,Monday,HPM_to_LPW,15197.0,6489.0,21686.0,75098.0,0.2023622466643585,-1.5976958873055502
2019/3/5,Tuesday,HPM_to_LPW,19614.0,7623.0,27237.0,90400.0,0.2169690265486725,-1.5280006704280025
2019/3/6,Wednesday,HPM_to_LPW,18801.0,7718.0,26519.0,87722.0,0.214324798796197,-1.540262663196729
2019/3/7,Thursday,HPM_to_LPW,19600.0,7969.0,27569.0,91995.0,0.2130550573400728,-1.5462046615095857
2019/3/8,Friday,HPM_to_LPW,20736.0,8389.0,29125.0,97854.0,0.2119075357164755,-1.551605251732972
2019/3/9,Saturday,HPM_to_LPW,13726.0,6530.0,20256.0,80414.0,0.1706916706046211,-1.7678964458929554
2019/3/10,Sunday,HPM_to_LPW,10257.0,5464.0,15721.0,63456.0,0.1616395612708018,-1.822386353012112
2019/3/11,Monday,HPM_to_LPW,19702.0,8002.0,27704.0,93184.0,0.2114311469780219,-1.553855879700679
2019/3/12,Tuesday,HPM_to_LPW,19137.0,7623.0,26760.0,88084.0,0.2172585259524999,-1.5266672707160178
2019/3/13,Wednesday,HPM_to_LPW,19488.0,7545.0,27033.0,88985.0,0.2190032027869865,-1.518668924674463
2019/3/14,Thursday,HPM_to_LPW,19969.0,7828.0,27797.0,92515.0,0.2158460790142139,-1.533189722472425
2019/3/15,Friday,HPM_to_LPW,21016.0,7951.0,28967.0,100398.0,0.2093268790214944,-1.563858234357253
2019/3/16,Saturday,HPM_to_LPW,14408.0,6336.0,20744.0,83327.0,0.1729091410947232,-1.7549890184323356
2019/3/17,Sunday,HPM_to_LPW,10957.0,5356.0,16313.0,68830.0,0.1591893069882319,-1.8376611749870164
2019/3/18,Monday,HPM_to_LPW,18246.0,7457.0,25703.0,87132.0,0.2094064178487811,-1.5634783322628276
2019/3/19,Tuesday,HPM_to_LPW,19628.0,7948.0,27576.0,92308.0,0.2126359578801404,-1.5481736934146757
2019/3/20,Wednesday,HPM_to_LPW,20156.0,7999.0,28155.0,93412.0,0.2157752751252515,-1.533517805821029
2019/3/21,Thursday,HPM_to_LPW,18874.0,7595.0,26469.0,86379.0,0.2185021822433693,-1.5209592771125249
2019/3/22,Friday,HPM_to_LPW,19599.0,7984.0,27583.0,94512.0,0.2073704926358557,-1.5732482660381568
2019/3/23,Saturday,HPM_to_LPW,13871.0,6362.0,20233.0,80798.0,0.1716750414614223,-1.7621518829643017
2019/3/24,Sunday,HPM_to_LPW,11687.0,5746.0,17433.0,72125.0,0.1620381282495667,-1.819923611877244
2019/3/25,Monday,HPM_to_LPW,19035.0,7864.0,26899.0,90583.0,0.2101387677599549,-1.559987167639172
2019/3/26,Tuesday,HPM_to_LPW,19580.0,7926.0,27506.0,91376.0,0.2142794606898967,-1.5404742248201426
2019/3/27,Wednesday,HPM_to_LPW,19807.0,7766.0,27573.0,90853.0,0.2180115131035849,-1.5232074051858082
2019/3/28,Thursday,HPM_to_LPW,20597.0,8149.0,28746.0,93736.0,0.2197341469659469,-1.515336886243514
2019/3/29,Friday,HPM_to_LPW,20421.0,7921.0,28342.0,97051.0,0.2104151425539149,-1.5586728303950372
2019/3/30,Saturday,HPM_to_LPW,14823.0,6483.0,21306.0,84512.0,0.1753952101476713,-1.7407135075829994
2019/3/31,Sunday,HPM_to_LPW,10704.0,5270.0,15974.0,65624.0,0.1631110569303913,-1.8133239793145763
2019/4/1,Monday,HPM_to_LPW,18487.0,7675.0,26162.0,88345.0,0.2092591544512989,-1.564181821698305
2019/4/2,Tuesday,HPM_to_LPW,19442.0,7724.0,27166.0,88500.0,0.219683615819209,-1.5155668776150069
2019/4/3,Wednesday,HPM_to_LPW,19488.0,7868.0,27356.0,89986.0,0.2165670215366834,-1.5298552111472032
2019/4/4,Thursday,HPM_to_LPW,20456.0,8030.0,28486.0,93127.0,0.2196570275000805,-1.5156879149902884
2019/4/5,Friday,HPM_to_LPW,19905.0,7650.0,27555.0,92107.0,0.2161073534041929,-1.5319799882639025
2019/4/6,Saturday,HPM_to_LPW,14845.0,6666.0,21511.0,85213.0,0.1742105077863706,-1.7474908961396978
