Date,Day of Week,flow_type_HPM_to_LPW,total_od_flow_HPM_to_LPW,total_do_flow_HPM_to_LPW,total_flow_HPM_to_LPW,origin_total_flow_HPM_to_LPW,flow_share_HPM_to_LPW,log_flow_share_HPM_to_LPW
2019/2/21,Thursday,HPM_to_LPW,1893.0,469.0,2362.0,6377.0,0.2968480476713188,-1.214534895105949
2019/2/22,Friday,HPM_to_LPW,2008.0,522.0,2530.0,6622.0,0.3032316520688614,-1.1932582372955718
2019/2/23,Saturday,HPM_to_LPW,1338.0,536.0,1874.0,4991.0,0.2680825485874574,-1.3164603287814356
2019/2/24,Sunday,HPM_to_LPW,1109.0,420.0,1529.0,4342.0,0.2554122524182404,-1.3648763630878704
2019/2/25,Monday,HPM_to_LPW,1879.0,475.0,2354.0,6446.0,0.2914986037852932,-1.232720062961918
2019/2/26,Tuesday,HPM_to_LPW,2084.0,500.0,2584.0,6864.0,0.3036130536130536,-1.1920012382945409
2019/2/27,Wednesday,HPM_to_LPW,1985.0,517.0,2502.0,6567.0,0.3022689203593726,-1.196438193069682
2019/2/28,Thursday,HPM_to_LPW,1962.0,510.0,2472.0,6485.0,0.30254433307633,-1.195527456625236
2019/3/1,Friday,HPM_to_LPW,2003.0,513.0,2516.0,6706.0,0.2986877423203101,-1.2083565913603558
2019/3/2,Saturday,HPM_to_LPW,1491.0,606.0,2097.0,5347.0,0.2788479521226856,-1.2770886201839933
2019/3/3,Sunday,HPM_to_LPW,1086.0,540.0,1626.0,4164.0,0.260806916426513,-1.3439749292409786
2019/3/4,Monday,HPM_to_LPW,1811.0,518.0,2329.0,6163.0,0.2938503975336686,-1.22468449307883
2019/3/5,Tuesday,HPM_to_LPW,1931.0,550.0,2481.0,6326.0,0.3052481821055959,-1.1866301214370798
2019/3/6,Wednesday,HPM_to_LPW,1852.0,445.0,2297.0,6126.0,0.3023179888997714,-1.196275872186596
2019/3/7,Thursday,HPM_to_LPW,1982.0,532.0,2514.0,6527.0,0.3036617128849395,-1.191840983745284
2019/3/8,Friday,HPM_to_LPW,1834.0,538.0,2372.0,5979.0,0.3067402575681552,-1.1817539560644943
2019/3/9,Saturday,HPM_to_LPW,1235.0,497.0,1732.0,4648.0,0.2657056798623063,-1.3253660494696695
2019/3/10,Sunday,HPM_to_LPW,1162.0,409.0,1571.0,4264.0,0.2725140712945591,-1.3000650284338238
2019/3/11,Monday,HPM_to_LPW,1864.0,474.0,2338.0,6120.0,0.3045751633986928,-1.1888373802608354
2019/3/12,Tuesday,HPM_to_LPW,1812.0,413.0,2225.0,5982.0,0.3029087261785356,-1.1943237525869688
2019/3/13,Wednesday,HPM_to_LPW,1850.0,485.0,2335.0,6104.0,0.3030799475753604,-1.1937586548919226
2019/3/14,Thursday,HPM_to_LPW,2045.0,483.0,2528.0,6512.0,0.3140356265356265,-1.1582488392054742
2019/3/15,Friday,HPM_to_LPW,1974.0,520.0,2494.0,6774.0,0.2914083259521701,-1.23302981338429
2019/3/16,Saturday,HPM_to_LPW,1400.0,654.0,2054.0,5027.0,0.2784961209468868,-1.2783511480892251
2019/3/17,Sunday,HPM_to_LPW,1115.0,456.0,1571.0,4259.0,0.2617985442592158,-1.3401799860289942
2019/3/18,Monday,HPM_to_LPW,1805.0,428.0,2233.0,6007.0,0.3004827701015481,-1.2023648640831803
2019/3/19,Tuesday,HPM_to_LPW,1908.0,528.0,2436.0,6500.0,0.2935384615384615,-1.2257466038754967
2019/3/20,Wednesday,HPM_to_LPW,1987.0,523.0,2510.0,6476.0,0.3068252007411983,-1.1814770722457089
2019/3/21,Thursday,HPM_to_LPW,1834.0,435.0,2269.0,5921.0,0.3097449755108934,-1.172005979715366
2019/3/22,Friday,HPM_to_LPW,1969.0,521.0,2490.0,6352.0,0.3099811083123425,-1.1712439242878463
2019/3/23,Saturday,HPM_to_LPW,1364.0,540.0,1904.0,4894.0,0.2787086228034328,-1.2775884055992095
2019/3/24,Sunday,HPM_to_LPW,1227.0,481.0,1708.0,4358.0,0.2815511702615879,-1.267441070793654
2019/3/25,Monday,HPM_to_LPW,1898.0,492.0,2390.0,6161.0,0.3080668722609966,-1.1774384018446975
2019/3/26,Tuesday,HPM_to_LPW,1910.0,502.0,2412.0,6343.0,0.3011193441589153,-1.2002486005932218
2019/3/27,Wednesday,HPM_to_LPW,1892.0,499.0,2391.0,6398.0,0.2957174116911535,-1.2183509708976397
2019/3/28,Thursday,HPM_to_LPW,2050.0,534.0,2584.0,6575.0,0.311787072243346,-1.1654347849135114
2019/3/29,Friday,HPM_to_LPW,1995.0,545.0,2540.0,6680.0,0.2986526946107784,-1.2084739372067277
2019/3/30,Saturday,HPM_to_LPW,1581.0,557.0,2138.0,5456.0,0.2897727272727273,-1.238658362313826
2019/3/31,Sunday,HPM_to_LPW,1229.0,460.0,1689.0,4279.0,0.2872166394017293,-1.247518506850782
2019/4/1,Monday,HPM_to_LPW,1885.0,477.0,2362.0,6350.0,0.2968503937007874,-1.2145269920046262
2019/4/2,Tuesday,HPM_to_LPW,1850.0,450.0,2300.0,6199.0,0.2984352314889498,-1.209202349629549
2019/4/3,Wednesday,HPM_to_LPW,1948.0,454.0,2402.0,6473.0,0.3009423760234821,-1.20083647434303
2019/4/4,Thursday,HPM_to_LPW,1941.0,471.0,2412.0,6168.0,0.3146887159533074,-1.1561713320741551
2019/4/5,Friday,HPM_to_LPW,1782.0,432.0,2214.0,5716.0,0.3117564730580826,-1.1655329310190037
2019/4/6,Saturday,HPM_to_LPW,1386.0,577.0,1963.0,5110.0,0.2712328767123287,-1.304777503447902
2019/4/7,Sunday,HPM_to_LPW,1152.0,449.0,1601.0,4362.0,0.2640990371389271,-1.331431105505738
2019/4/8,Monday,HPM_to_LPW,1807.0,414.0,2221.0,6134.0,0.2945875448320835,-1.2221790540819684
2019/4/9,Tuesday,HPM_to_LPW,1977.0,520.0,2497.0,6290.0,0.314308426073132,-1.1573805265238692
2019/4/10,Wednesday,HPM_to_LPW,1916.0,431.0,2347.0,6436.0,0.2977004350528278,-1.2116675495814682
2019/4/11,Thursday,HPM_to_LPW,1919.0,454.0,2373.0,6162.0,0.3114248620577735,-1.1665971831489133
2019/4/12,Friday,HPM_to_LPW,1884.0,469.0,2353.0,6206.0,0.3035771833709313,-1.1921193898720173
2019/4/13,Saturday,HPM_to_LPW,1483.0,465.0,1948.0,5032.0,0.2947138314785373,-1.2217504562423445
2019/4/14,Sunday,HPM_to_LPW,1154.0,367.0,1521.0,4172.0,0.2766059443911793,-1.2851613690526182
2019/4/15,Monday,HPM_to_LPW,1695.0,393.0,2088.0,5341.0,0.3173563003182924,-1.14773016052522
2019/4/16,Tuesday,HPM_to_LPW,1654.0,367.0,2021.0,5388.0,0.3069784706755754,-1.180977661946618
2019/4/17,Wednesday,HPM_to_LPW,1825.0,390.0,2215.0,5696.0,0.3204002808988764,-1.1381841870752198
2019/4/18,Thursday,HPM_to_LPW,1859.0,435.0,2294.0,5752.0,0.3231919332406119,-1.1295089116794388
2019/4/19,Friday,HPM_to_LPW,1655.0,467.0,2122.0,5533.0,0.2991144044821977,-1.2069291550869463
2019/4/20,Saturday,HPM_to_LPW,1306.0,497.0,1803.0,5030.0,0.2596421471172962,-1.3484509532574085
2019/4/21,Sunday,HPM_to_LPW,1019.0,397.0,1416.0,4191.0,0.2431400620376998,-1.4141176147023469
2019/4/22,Monday,HPM_to_LPW,1798.0,508.0,2306.0,6116.0,0.2939829954218443,-1.2242333520173874
2019/4/23,Tuesday,HPM_to_LPW,2166.0,557.0,2723.0,7156.0,0.3026830631637786,-1.195069017067674
2019/4/24,Wednesday,HPM_to_LPW,2078.0,675.0,2753.0,7191.0,0.2889723265192602,-1.2414243514433214
2019/4/25,Thursday,HPM_to_LPW,2142.0,659.0,2801.0,7180.0,0.2983286908077994,-1.209559411034576
