Date,Day of Week,flow_type_LPW_to_HPM,total_od_flow_LPW_to_HPM,total_do_flow_LPW_to_HPM,total_flow_LPW_to_HPM,origin_total_flow_LPW_to_HPM,flow_share_LPW_to_HPM,log_flow_share_LPW_to_HPM
2019/2/21,Thursday,LPW_to_HPM,9292.0,9450.0,18742.0,120451.0,0.077143402711476,-2.562089216318338
2019/2/22,Friday,LPW_to_HPM,9794.0,10393.0,20187.0,133216.0,0.0735196973336536,-2.61020191773244
2019/2/23,Saturday,LPW_to_HPM,7722.0,8400.0,16122.0,115439.0,0.0668924713485044,-2.7046688540773887
2019/2/24,Sunday,LPW_to_HPM,6356.0,7026.0,13382.0,96756.0,0.0656910165777832,-2.722793096816417
2019/2/25,Monday,LPW_to_HPM,8744.0,9615.0,18359.0,115847.0,0.0754788643642045,-2.583902604114256
2019/2/26,Tuesday,LPW_to_HPM,8868.0,9398.0,18266.0,116051.0,0.0764146797528672,-2.5715804579046977
2019/2/27,Wednesday,LPW_to_HPM,9255.0,9717.0,18972.0,122954.0,0.0752720529628967,-2.58664635565776
2019/2/28,Thursday,LPW_to_HPM,9332.0,9489.0,18821.0,121751.0,0.0766482410822087,-2.5685286213221468
2019/3/1,Friday,LPW_to_HPM,10053.0,10452.0,20505.0,134391.0,0.0748041163470768,-2.592882364137844
2019/3/2,Saturday,LPW_to_HPM,8002.0,9077.0,17079.0,117434.0,0.0681404022685082,-2.686184963207773
2019/3/3,Sunday,LPW_to_HPM,6681.0,6674.0,13355.0,96549.0,0.0691980238013858,-2.6707829745497365
2019/3/4,Monday,LPW_to_HPM,8955.0,9106.0,18061.0,115330.0,0.0776467527963235,-2.555585548725173
2019/3/5,Tuesday,LPW_to_HPM,9036.0,9404.0,18440.0,120079.0,0.0752504601137584,-2.586933260903295
2019/3/6,Wednesday,LPW_to_HPM,9189.0,9748.0,18937.0,124129.0,0.0740278258908071,-2.60331423090641
2019/3/7,Thursday,LPW_to_HPM,9606.0,10026.0,19632.0,124979.0,0.0768609126333224,-2.5657578199460875
2019/3/8,Friday,LPW_to_HPM,10258.0,10458.0,20716.0,132658.0,0.077326659530522,-2.559716498882209
2019/3/9,Saturday,LPW_to_HPM,8334.0,8203.0,16537.0,106932.0,0.0779373807653462,-2.551849585418321
2019/3/10,Sunday,LPW_to_HPM,6702.0,6432.0,13134.0,86444.0,0.0775299615936328,-2.5570908161256627
2019/3/11,Monday,LPW_to_HPM,8727.0,8953.0,17680.0,99824.0,0.0874238660041673,-2.4369869671872566
2019/3/12,Tuesday,LPW_to_HPM,8646.0,8814.0,17460.0,97435.0,0.088736080463899,-2.4220887027706577
2019/3/13,Wednesday,LPW_to_HPM,8690.0,8667.0,17357.0,100862.0,0.0861573238682556,-2.451580306641265
2019/3/14,Thursday,LPW_to_HPM,8849.0,8927.0,17776.0,107004.0,0.082697843071287,-2.49256175865553
2019/3/15,Friday,LPW_to_HPM,9245.0,9516.0,18761.0,112403.0,0.0822486944298639,-2.49800776265578
2019/3/16,Saturday,LPW_to_HPM,7956.0,8156.0,16112.0,103935.0,0.0765478424015009,-2.569839342755729
2019/3/17,Sunday,LPW_to_HPM,7104.0,6711.0,13815.0,96669.0,0.0734878813270024,-2.610634766262261
2019/3/18,Monday,LPW_to_HPM,9160.0,9025.0,18185.0,116179.0,0.0788438530199089,-2.540285926507857
2019/3/19,Tuesday,LPW_to_HPM,9229.0,9950.0,19179.0,123503.0,0.0747269297102094,-2.593914746987535
2019/3/20,Wednesday,LPW_to_HPM,9455.0,10008.0,19463.0,125992.0,0.0750444472664931,-2.5896747107618587
2019/3/21,Thursday,LPW_to_HPM,9238.0,9961.0,19199.0,124836.0,0.0740010894293312,-2.603675463868346
2019/3/22,Friday,LPW_to_HPM,9768.0,10472.0,20240.0,133975.0,0.0729091248367232,-2.6185414785725114
2019/3/23,Saturday,LPW_to_HPM,7942.0,8773.0,16715.0,117727.0,0.0674611601416837,-2.6962032520212085
2019/3/24,Sunday,LPW_to_HPM,6704.0,6874.0,13578.0,98690.0,0.0679298814469551,-2.6892792610041343
