Date,Day of Week,flow_type_LPW_to_HPM,total_od_flow_LPW_to_HPM,total_do_flow_LPW_to_HPM,total_flow_LPW_to_HPM,origin_total_flow_LPW_to_HPM,flow_share_LPW_to_HPM,log_flow_share_LPW_to_HPM
2019/2/23,Saturday,LPW_to_HPM,30.0,128.0,158.0,9387.0,0.0031959092361776,-5.745883650674865
2019/2/24,Sunday,LPW_to_HPM,28.0,109.0,137.0,8326.0,0.0033629594042757,-5.694933917579736
2019/2/25,Monday,LPW_to_HPM,30.0,166.0,196.0,10312.0,0.0029092319627618,-5.839866162956879
2019/2/26,Tuesday,LPW_to_HPM,35.0,175.0,210.0,10895.0,0.0032124827902707,-5.740711185889327
2019/2/27,Wednesday,LPW_to_HPM,30.0,181.0,211.0,10920.0,0.0027472527472527,-5.897153867636757
2019/2/28,Thursday,LPW_to_HPM,36.0,201.0,237.0,11452.0,0.0031435557107928,-5.76240072776192
2019/3/1,Friday,LPW_to_HPM,37.0,195.0,232.0,11975.0,0.003089770354906,-5.779658509634909
2019/3/2,Saturday,LPW_to_HPM,25.0,123.0,148.0,9252.0,0.0027021184608733,-5.913719198483138
2019/3/3,Sunday,LPW_to_HPM,28.0,133.0,161.0,8299.0,0.0033739004699361,-5.691685794423255
2019/3/4,Monday,LPW_to_HPM,37.0,160.0,197.0,10447.0,0.0035416866085957,-5.643152222193304
2019/3/5,Tuesday,LPW_to_HPM,36.0,173.0,209.0,10884.0,0.0033076074972436,-5.711530161447045
2019/3/6,Wednesday,LPW_to_HPM,35.0,175.0,210.0,10985.0,0.0031861629494765,-5.748937923329316
2019/3/7,Thursday,LPW_to_HPM,39.0,181.0,220.0,11531.0,0.0033821871476888,-5.689232693641482
2019/3/8,Friday,LPW_to_HPM,36.0,166.0,202.0,12016.0,0.0029960053262316,-5.810475435547836
2019/3/9,Saturday,LPW_to_HPM,24.0,107.0,131.0,9403.0,0.002552376900989,-5.97073023592915
2019/3/10,Sunday,LPW_to_HPM,31.0,87.0,118.0,8451.0,0.0036682049461602,-5.608052852059341
2019/3/11,Monday,LPW_to_HPM,39.0,159.0,198.0,10889.0,0.0035815961061621,-5.631946738216437
2019/3/12,Tuesday,LPW_to_HPM,27.0,155.0,182.0,10302.0,0.0026208503203261,-5.944256464121221
2019/3/13,Wednesday,LPW_to_HPM,35.0,164.0,199.0,10924.0,0.0032039545953863,-5.743369421104184
2019/3/14,Thursday,LPW_to_HPM,24.0,152.0,176.0,11006.0,0.0021806287479556,-6.128142027271786
2019/3/15,Friday,LPW_to_HPM,33.0,174.0,207.0,11524.0,0.0028635890315862,-5.855679534737958
2019/3/16,Saturday,LPW_to_HPM,28.0,123.0,151.0,10839.0,0.0025832641387581,-5.95870150964058
2019/3/17,Sunday,LPW_to_HPM,26.0,112.0,138.0,8770.0,0.0029646522234891,-5.820995547344769
2019/3/18,Monday,LPW_to_HPM,20.0,157.0,177.0,10541.0,0.0018973531922967,-6.267295420701222
2019/3/19,Tuesday,LPW_to_HPM,32.0,180.0,212.0,11118.0,0.002878215506386,-5.850584792713702
2019/3/20,Wednesday,LPW_to_HPM,23.0,151.0,174.0,10779.0,0.0021337786436589,-6.14986085985251
