Date,Day of Week,flow_type_LPW_to_HPM,total_od_flow_LPW_to_HPM,total_do_flow_LPW_to_HPM,total_flow_LPW_to_HPM,origin_total_flow_LPW_to_HPM,flow_share_LPW_to_HPM,log_flow_share_LPW_to_HPM
2019/2/22,Friday,LPW_to_HPM,385.0,1109.0,1494.0,11037.0,0.0348826673915013,-3.3557652094851003
2019/2/23,Saturday,LPW_to_HPM,325.0,862.0,1187.0,9508.0,0.0341817416912074,-3.376063646150348
2019/2/24,Sunday,LPW_to_HPM,296.0,637.0,933.0,7363.0,0.0402010050251256,-3.213863283044657
2019/2/25,Monday,LPW_to_HPM,426.0,1152.0,1578.0,10462.0,0.040718791818008,-3.2010655776611867
2019/2/26,Tuesday,LPW_to_HPM,419.0,1094.0,1513.0,10725.0,0.039067599067599,-3.242461823874082
2019/2/27,Wednesday,LPW_to_HPM,418.0,1124.0,1542.0,10918.0,0.0382854002564572,-3.262686649816948
2019/2/28,Thursday,LPW_to_HPM,427.0,1089.0,1516.0,10812.0,0.0394931557528671,-3.231627894167716
2019/3/1,Friday,LPW_to_HPM,461.0,1215.0,1676.0,11963.0,0.0385354844102649,-3.2561757891742578
2019/3/2,Saturday,LPW_to_HPM,306.0,782.0,1088.0,8605.0,0.0355607205113306,-3.33651360669326
2019/3/3,Sunday,LPW_to_HPM,300.0,695.0,995.0,7885.0,0.0380469245402663,-3.2689350247409386
2019/3/4,Monday,LPW_to_HPM,299.0,797.0,1096.0,7946.0,0.0376289957211175,-3.279980362983859
2019/3/5,Tuesday,LPW_to_HPM,456.0,1196.0,1652.0,10801.0,0.0422183131191556,-3.164901191904089
2019/3/6,Wednesday,LPW_to_HPM,429.0,1150.0,1579.0,10451.0,0.0410487034733518,-3.192996027666488
2019/3/7,Thursday,LPW_to_HPM,440.0,1209.0,1649.0,10866.0,0.0404932817964292,-3.2066192001991625
2019/3/8,Friday,LPW_to_HPM,458.0,1280.0,1738.0,11597.0,0.0394929723204277,-3.231632538842518
2019/3/9,Saturday,LPW_to_HPM,354.0,805.0,1159.0,8989.0,0.0393814662365112,-3.234459973439627
2019/3/10,Sunday,LPW_to_HPM,283.0,617.0,900.0,6861.0,0.0412476315405917,-3.1881615850476543
2019/3/11,Monday,LPW_to_HPM,445.0,1192.0,1637.0,10226.0,0.0435165265010756,-3.1346144934737064
2019/3/12,Tuesday,LPW_to_HPM,403.0,1147.0,1550.0,9858.0,0.040880503144654,-3.1971020253186424
2019/3/13,Wednesday,LPW_to_HPM,430.0,1112.0,1542.0,10309.0,0.0417111262004074,-3.176987370408777
2019/3/14,Thursday,LPW_to_HPM,424.0,1151.0,1575.0,10874.0,0.0389920912267794,-3.24439644247391
2019/3/15,Friday,LPW_to_HPM,459.0,1314.0,1773.0,11667.0,0.0393417330933401,-3.235469412763314
2019/3/16,Saturday,LPW_to_HPM,374.0,907.0,1281.0,9936.0,0.0376409017713365,-3.279664006758729
2019/3/17,Sunday,LPW_to_HPM,348.0,690.0,1038.0,8603.0,0.0404510054632105,-3.207663778846874
2019/3/18,Monday,LPW_to_HPM,421.0,1097.0,1518.0,10255.0,0.041053144807411,-3.1928878368241
2019/3/19,Tuesday,LPW_to_HPM,424.0,1173.0,1597.0,10812.0,0.0392156862745098,-3.2386784521643803
2019/3/20,Wednesday,LPW_to_HPM,472.0,1222.0,1694.0,11099.0,0.0425263537255608,-3.157631307566425
2019/3/21,Thursday,LPW_to_HPM,460.0,1253.0,1713.0,11271.0,0.0408127051725667,-3.1987618447589394
2019/3/22,Friday,LPW_to_HPM,458.0,1170.0,1628.0,11374.0,0.0402672762440654,-3.2122161437525603
2019/3/23,Saturday,LPW_to_HPM,377.0,916.0,1293.0,9488.0,0.0397344013490725,-3.225537933789496
2019/3/24,Sunday,LPW_to_HPM,313.0,772.0,1085.0,8526.0,0.0367112362186253,-3.304672406785005
2019/3/25,Monday,LPW_to_HPM,471.0,1251.0,1722.0,10961.0,0.0429705318857768,-3.147240703199307
2019/3/26,Tuesday,LPW_to_HPM,445.0,1174.0,1619.0,11090.0,0.0401262398557258,-3.2157247981781745
2019/3/27,Wednesday,LPW_to_HPM,473.0,1256.0,1729.0,11300.0,0.041858407079646,-3.1734626162085
2019/3/28,Thursday,LPW_to_HPM,463.0,1265.0,1728.0,12131.0,0.0381666804055725,-3.265792384684685
2019/3/29,Friday,LPW_to_HPM,468.0,1236.0,1704.0,12127.0,0.0385915725241197,-3.254721354739146
2019/3/30,Saturday,LPW_to_HPM,366.0,972.0,1338.0,10228.0,0.0357841220179898,-3.330251003009712
2019/3/31,Sunday,LPW_to_HPM,304.0,732.0,1036.0,8043.0,0.0377968419743876,-3.275529725497849
2019/4/1,Monday,LPW_to_HPM,445.0,1135.0,1580.0,10793.0,0.0412304271286945,-3.1885787726591066
2019/4/2,Tuesday,LPW_to_HPM,417.0,1166.0,1583.0,11304.0,0.0368895966029724,-3.299825702565562
2019/4/3,Wednesday,LPW_to_HPM,446.0,1153.0,1599.0,11293.0,0.0394934915434339,-3.2316193917036085
2019/4/4,Thursday,LPW_to_HPM,426.0,1256.0,1682.0,11724.0,0.0363357215967246,-3.3149539555614145
2019/4/5,Friday,LPW_to_HPM,449.0,1222.0,1671.0,11933.0,0.0376267493505405,-3.280040062627402
2019/4/6,Saturday,LPW_to_HPM,365.0,923.0,1288.0,10320.0,0.0353682170542635,-3.3419416854530644
2019/4/7,Sunday,LPW_to_HPM,304.0,742.0,1046.0,8910.0,0.0341189674523007,-3.377901819058636
2019/4/8,Monday,LPW_to_HPM,433.0,1099.0,1532.0,10172.0,0.0425678332677939,-3.1566563985395213
2019/4/9,Tuesday,LPW_to_HPM,478.0,1286.0,1764.0,11173.0,0.0427817058981473,-3.1516447000558823
2019/4/10,Wednesday,LPW_to_HPM,439.0,1270.0,1709.0,11360.0,0.038644366197183,-3.2533542791999737
2019/4/11,Thursday,LPW_to_HPM,435.0,1258.0,1693.0,12119.0,0.0358940506642462,-3.327183716879804
