origin_geoid,Tot_Population_ACS_15_19,pct_NH_White_alone_ACS_15_19,pct_Prs_Blw_Pov_Lev_ACS_15_19,pct_Minority,Race,Poverty,origin_geoid_type,latitude,longitude
60375420002,1780.0,0.0,9.16,100.0,Minority,Low_poverty,LPM,33.9014384,-118.2030644
60375336012,2415.0,4.51,25.84,92.55,Minority,Low_poverty,LPM,33.9805332,-118.1939843
60379105043,1258.0,2.31,37.76,91.41,Minority,High_poverty,HPM,34.5690623,-118.1116905
60371392002,1293.0,64.97,12.14,27.22,White,Low_poverty,LPW,34.1747627,-118.5223203
60377008023,1201.0,63.11,7.99,18.74,White,Low_poverty,LPW,34.0695555,-118.3881868
60371433004,1060.0,46.32,3.11,37.07,Other,Low_poverty,LPO,34.1553189,-118.3825721
60375035021,765.0,34.12,2.22,61.7,Minority,Low_poverty,LPM,33.9318339,-117.9960863
60376207011,1961.0,45.18,5.56,22.49,Other,Low_poverty,LPO,33.8708021,-118.3762975
60375537012,1483.0,2.16,20.43,97.37,Minority,Low_poverty,LPM,33.9004124,-118.1763589
60375744005,918.0,70.81,1.42,20.81,White,Low_poverty,LPW,33.8072401,-118.1098194
60373023021,1376.0,23.47,16.5,64.54,Minority,Low_poverty,LPM,34.1392304,-118.2625851
60379011023,1682.0,57.49,8.39,35.44,White,Low_poverty,LPW,34.6668186,-118.2102849
60375723011,2086.0,2.97,19.18,72.67,Minority,Low_poverty,LPM,33.8219982,-118.2140478
60379203223,270.0,48.52,14.07,37.03,Other,Low_poverty,LPO,34.3806869,-118.5435973
60374823011,573.0,3.66,2.97,18.32,Other,Low_poverty,LPO,34.0737503,-118.0899418
60375027002,1390.0,20.5,15.47,66.9,Minority,Low_poverty,LPM,33.9551877,-118.0670604
60376028024,1568.0,0.89,4.08,99.11,Minority,Low_poverty,LPM,33.9183319,-118.3046889
60376507022,556.0,50.18,2.88,23.2,White,Low_poverty,LPW,33.8319985,-118.3648037
60376707014,1055.0,38.29,2.18,16.68,Other,Low_poverty,LPO,33.7491713,-118.3138616
60379103022,2546.0,43.52,6.52,43.6,Other,Low_poverty,LPO,34.6254772,-118.2179698
60372741001,4068.0,61.95,22.16,21.43,White,Low_poverty,LPW,33.9879429,-118.446991
60375722012,358.0,60.06,3.07,13.41,White,Low_poverty,LPW,33.8172624,-118.1899751
60376006021,2542.0,2.44,21.48,95.4,Minority,Low_poverty,LPM,33.9416202,-118.3307594
60371852023,676.0,30.62,1.48,51.63,Minority,Low_poverty,LPM,34.0911569,-118.2160652
60372089021,1676.0,2.57,38.18,89.98,Minority,High_poverty,HPM,34.0569687,-118.2735436
60371254022,1050.0,64.1,14.1,29.71,White,Low_poverty,LPW,34.1547894,-118.3726307
60376700022,2508.0,36.28,6.98,45.9,Other,Low_poverty,LPO,33.7948344,-118.3147215
60371065202,2030.0,7.68,17.87,89.8,Minority,Low_poverty,LPM,34.30875,-118.4645393
60375437022,2736.0,3.84,20.72,74.49,Minority,Low_poverty,LPM,33.8132439,-118.2675121
60372111202,2953.0,7.75,20.83,26.75,Other,Low_poverty,LPO,34.064652,-118.2882872
60372011201,1697.0,6.31,20.92,87.15,Minority,Low_poverty,LPM,34.0932663,-118.1634265
60375027003,1851.0,5.46,10.65,92.0,Minority,Low_poverty,LPM,33.9486569,-118.0831994
60375702022,1161.0,7.06,7.41,78.38,Minority,Low_poverty,LPM,33.8764354,-118.1740489
60371253102,1031.0,55.09,8.05,44.42,White,Low_poverty,LPW,34.1703054,-118.363679
60373113003,1580.0,51.39,3.67,30.06,White,Low_poverty,LPW,34.1716758,-118.3417287
60374809021,3020.0,5.0,15.26,47.49,Other,Low_poverty,LPO,34.0812064,-118.1386777
60375501006,1718.0,10.71,6.23,80.5,Minority,Low_poverty,LPM,33.9207088,-118.07943
60372352012,793.0,4.29,17.63,91.04,Minority,Low_poverty,LPM,33.9727407,-118.3210166
60374642005,685.0,40.15,4.09,9.34,Other,Low_poverty,LPO,34.132296,-118.1051132
60374066011,1574.0,22.68,5.72,34.76,Other,Low_poverty,LPO,34.0575109,-117.9122888
60375425024,2255.0,0.53,32.42,97.12,Minority,High_poverty,HPM,33.8930982,-118.2315361
60371253101,1102.0,38.38,21.09,57.89,Minority,Low_poverty,LPM,34.1666619,-118.3584927
60374030003,1671.0,3.83,10.11,76.54,Minority,Low_poverty,LPM,34.0424103,-117.7610762
