origin_geoid,Tot_Population_ACS_15_19,pct_NH_White_alone_ACS_15_19,pct_Prs_Blw_Pov_Lev_ACS_15_19,pct_Minority,Race,Poverty,origin_geoid_type,latitude,longitude
131210049001,1219.0,24.04,43.56,74.49,Minority,High_poverty,HPM,33.739186,-84.3844938
131210116191,2004.0,28.89,5.89,14.57,Other,Low_poverty,LPO,34.072448,-84.258974
131210101102,1124.0,42.79,7.47,40.13,Other,Low_poverty,LPO,33.9144178,-84.3621618
131210101143,2890.0,48.65,0.59,48.3,Other,Low_poverty,LPO,33.8920238,-84.3739862
131210101081,1125.0,79.82,0.0,3.02,White,Low_poverty,LPW,33.9607189,-84.2879689
131210114051,2604.0,43.89,7.98,56.11,Minority,Low_poverty,LPM,34.0130516,-84.3456624
131210092001,3253.0,50.97,19.31,38.82,White,Low_poverty,LPW,33.8084783,-84.3707161
131210036001,1254.0,9.49,34.1,78.87,Minority,High_poverty,HPM,33.7518752,-84.4029204
131210105151,5930.0,6.61,13.83,91.5,Minority,Low_poverty,LPM,33.5509725,-84.4940544
131210101141,1631.0,82.77,2.98,9.26,White,Low_poverty,LPW,33.8980342,-84.3743325
131210002002,1379.0,89.34,3.19,9.43,White,Low_poverty,LPW,33.7947223,-84.3640711
131210113012,830.0,0.0,49.4,100.0,Minority,High_poverty,HPM,33.685194,-84.4616081
131210114222,1183.0,71.77,1.86,9.55,White,Low_poverty,LPW,34.0027302,-84.3857218
131210108002,694.0,30.4,14.27,51.01,Minority,Low_poverty,LPM,33.6690056,-84.4138651
131210102093,3109.0,43.29,5.82,51.69,Minority,Low_poverty,LPM,33.9714982,-84.3703246
131210080004,1103.0,7.52,10.34,87.22,Minority,Low_poverty,LPM,33.719669,-84.4616603
131210102043,1318.0,91.2,3.57,4.93,White,Low_poverty,LPW,33.9150048,-84.4260883
131210099002,1124.0,82.3,1.6,8.36,White,Low_poverty,LPW,33.8588237,-84.3905762
131210102082,592.0,26.69,3.89,64.02,Minority,Low_poverty,LPM,33.9810539,-84.3524565
131210079003,2454.0,3.34,5.0,96.01,Minority,Low_poverty,LPM,33.7349432,-84.5004974
131210085001,845.0,0.36,40.52,99.64,Minority,High_poverty,HPM,33.7721751,-84.431932
131210116212,2337.0,72.06,10.94,13.18,White,Low_poverty,LPW,34.081718,-84.2261669
131210116153,3698.0,56.57,4.38,21.04,White,Low_poverty,LPW,34.1042154,-84.2843562
131210114272,2754.0,54.07,18.16,31.99,White,Low_poverty,LPW,34.0333087,-84.2700618
131210025001,2069.0,5.99,48.43,89.27,Minority,High_poverty,HPM,33.7593663,-84.4147115
131210089031,2250.0,22.58,9.33,71.6,Minority,Low_poverty,LPM,33.8172088,-84.4416537
131210101151,2770.0,76.97,3.65,16.79,White,Low_poverty,LPW,33.8967987,-84.3538038
131210105131,5202.0,0.54,10.32,99.04,Minority,Low_poverty,LPM,33.6120801,-84.5528036
131210105133,5887.0,5.5,29.56,94.12,Minority,Low_poverty,LPM,33.5834908,-84.5687568
131210116121,2653.0,55.41,3.33,17.79,White,Low_poverty,LPW,34.0057804,-84.2087713
131210078021,5395.0,0.3,33.12,98.67,Minority,High_poverty,HPM,33.712926,-84.5234856
131210080005,1066.0,1.03,22.33,98.97,Minority,Low_poverty,LPM,33.7293692,-84.4600418
131210099001,1973.0,96.3,4.66,1.37,White,Low_poverty,LPW,33.8697521,-84.384679
131210101222,2098.0,42.9,4.91,10.34,Other,Low_poverty,LPO,33.9431417,-84.3512181
131210090003,2518.0,66.28,4.37,18.19,White,Low_poverty,LPW,33.8066516,-84.4078291
131210019002,1948.0,36.34,23.05,54.01,Minority,Low_poverty,LPM,33.7658759,-84.3865852
131210076033,1117.0,1.61,53.81,97.4,Minority,High_poverty,HPM,33.707373,-84.4369065
131210116141,4502.0,42.69,1.38,27.21,Other,Low_poverty,LPO,34.1048556,-84.2624625
131210116253,3328.0,55.29,2.31,8.59,White,Low_poverty,LPW,34.0321386,-84.1956929
131210115043,4480.0,88.06,4.83,8.91,White,Low_poverty,LPW,34.1525621,-84.349559
131210116152,2414.0,69.76,0.0,17.65,White,Low_poverty,LPW,34.1228604,-84.2885656
131210101191,2247.0,35.69,13.11,40.5,Other,Low_poverty,LPO,33.9878748,-84.3461042
131210007002,885.0,56.27,14.46,37.51,White,Low_poverty,LPW,33.7801713,-84.423186
131210114111,2684.0,68.26,3.8,29.7,White,Low_poverty,LPW,34.0058303,-84.3203283
131210106043,1480.0,8.24,7.16,90.21,Minority,Low_poverty,LPM,33.6321217,-84.4794247
131210001004,1252.0,90.02,5.43,3.68,White,Low_poverty,LPW,33.79526,-84.3536799
131210114052,925.0,70.49,0.0,26.16,White,Low_poverty,LPW,34.0229594,-84.3396972
131210105081,3359.0,3.04,10.64,95.03,Minority,Low_poverty,LPM,33.5919667,-84.4764025
131210088001,3808.0,56.33,9.64,33.56,White,Low_poverty,LPW,33.8070857,-84.4496027
131210066021,1248.0,0.24,41.78,98.56,Minority,High_poverty,HPM,33.7186105,-84.4286624
131210086011,1809.0,0.22,74.99,99.78,Minority,High_poverty,HPM,33.789673,-84.4671709
131210086021,1051.0,7.61,23.12,88.77,Minority,Low_poverty,LPM,33.7886141,-84.4810704
131210101193,1782.0,21.44,18.91,66.89,Minority,Low_poverty,LPM,33.997782,-84.347777
131210090001,1378.0,91.36,3.34,2.17,White,Low_poverty,LPW,33.820543,-84.4188653
131210023003,384.0,0.0,38.8,97.13,Minority,High_poverty,HPM,33.7682851,-84.42198
131210115062,2491.0,82.9,2.22,11.56,White,Low_poverty,LPW,34.0892983,-84.4048181
131210115044,3807.0,79.8,0.0,11.01,White,Low_poverty,LPW,34.155693,-84.2698014
131210108003,1990.0,17.04,31.66,56.64,Minority,High_poverty,HPM,33.6582878,-84.4147657
131210013001,2015.0,53.15,29.83,32.91,White,Low_poverty,LPW,33.7761469,-84.3700095
131210081021,1370.0,0.8,30.95,94.16,Minority,High_poverty,HPM,33.7442725,-84.4532161
131210114184,2554.0,87.0,1.56,12.61,White,Low_poverty,LPW,34.0331611,-84.3753649
131210076041,2575.0,4.82,46.68,93.79,Minority,High_poverty,HPM,33.7010616,-84.4654727
131210078072,687.0,2.04,24.6,83.11,Minority,Low_poverty,LPM,33.760635,-84.4888644
131210113033,587.0,0.34,10.65,99.49,Minority,Low_poverty,LPM,33.6555572,-84.4799554
131210116131,3643.0,45.79,20.29,30.77,Other,Low_poverty,LPO,34.0345148,-84.206042
131210085003,875.0,1.94,16.34,90.17,Minority,Low_poverty,LPM,33.7800751,-84.4496666
131210116173,2750.0,74.87,0.84,12.66,White,Low_poverty,LPW,34.0429938,-84.2474645
