origin_geoid,Tot_Population_ACS_15_19,pct_NH_White_alone_ACS_15_19,pct_Prs_Blw_Pov_Lev_ACS_15_19,pct_Minority,Race,Poverty,origin_geoid_type,latitude,longitude
420030706001,881.0,74.8,7.72,7.03,White,Low_poverty,LPW,40.4546022,-79.9234925
420031405002,407.0,53.56,17.66,33.91,White,Low_poverty,LPW,40.4541518,-79.90606
420031404001,799.0,82.98,8.76,10.64,White,Low_poverty,LPW,40.4515018,-79.9120086
420031403001,859.0,74.97,9.31,4.31,White,Low_poverty,LPW,40.4443668,-79.9143738
420031306003,1535.0,24.04,40.0,71.34,Minority,High_poverty,HPM,40.4531812,-79.8715481
420031303002,364.0,0.0,67.86,98.35,Minority,High_poverty,HPM,40.4526261,-79.8948056
420031207002,537.0,2.23,85.47,97.77,Minority,High_poverty,HPM,40.4569713,-79.9050701
420031115001,664.0,27.86,18.98,55.42,Minority,Low_poverty,LPM,40.4652668,-79.9246302
420031113004,644.0,32.92,24.92,45.96,Other,Low_poverty,LPO,40.4674213,-79.9196901
420031102002,613.0,62.15,13.05,27.89,White,Low_poverty,LPW,40.4757786,-79.9213093
420035200023,955.0,70.89,8.9,25.86,White,Low_poverty,LPW,40.4257548,-79.8402836
420035180013,893.0,92.83,0.9,6.28,White,Low_poverty,LPW,40.4261604,-79.8538613
420035162002,844.0,76.3,7.46,18.84,White,Low_poverty,LPW,40.4294883,-79.881253
420035153001,659.0,28.68,34.32,69.04,Minority,High_poverty,HPM,40.4205567,-79.8886129
420035151003,871.0,20.21,24.45,78.76,Minority,Low_poverty,LPM,40.4212662,-79.8820603
420035138003,150.0,32.67,41.33,67.33,Minority,High_poverty,HPM,40.3995012,-79.8697057
420035094002,1403.0,86.32,14.26,12.12,White,Low_poverty,LPW,40.4128634,-79.813868
420034220002,695.0,87.77,0.0,12.23,White,Low_poverty,LPW,40.5159792,-79.8806995
420034211002,692.0,88.87,6.07,0.0,White,Low_poverty,LPW,40.5007907,-79.8555042
420034294003,1041.0,87.22,5.28,5.38,White,Low_poverty,LPW,40.52723,-80.0283168
420034292022,1101.0,93.1,8.17,1.73,White,Low_poverty,LPW,40.517688,-79.990233
420034281002,740.0,92.57,6.62,4.46,White,Low_poverty,LPW,40.4713664,-79.9830354
420034272001,1442.0,93.55,14.3,6.45,White,Low_poverty,LPW,40.5009281,-79.9582644
420034267001,797.0,96.99,1.76,0.0,White,Low_poverty,LPW,40.504033,-79.9394423
420034264002,1102.0,98.55,0.45,1.45,White,Low_poverty,LPW,40.5194174,-79.9552763
420034250003,1132.0,99.38,3.45,0.62,White,Low_poverty,LPW,40.4976473,-79.9480081
420032701002,1046.0,64.24,1.55,33.27,White,Low_poverty,LPW,40.4824127,-80.046162
420032509002,365.0,70.14,35.62,29.86,White,High_poverty,HPW,40.4641565,-80.0039408
420032406001,1571.0,80.78,9.23,10.37,White,Low_poverty,LPW,40.4655552,-79.9771792
420032107002,823.0,23.94,11.54,71.69,Minority,Low_poverty,LPM,40.4578707,-80.0264641
420034120012,2203.0,52.16,2.95,8.81,White,Low_poverty,LPW,40.6091968,-80.1183176
420034171003,599.0,94.32,13.13,0.0,White,Low_poverty,LPW,40.5448015,-79.7896424
420034150022,1269.0,92.91,6.07,0.0,White,Low_poverty,LPW,40.544623,-79.925911
420034142002,1012.0,90.61,19.03,9.39,White,Low_poverty,LPW,40.561184,-79.9629969
420034141013,891.0,97.08,0.0,2.91,White,Low_poverty,LPW,40.5993717,-79.9411567
420034133001,1566.0,92.08,3.67,4.98,White,Low_poverty,LPW,40.5624597,-80.0311496
420034132013,1753.0,93.1,9.93,1.71,White,Low_poverty,LPW,40.5714381,-80.0418183
420030506002,271.0,4.43,5.54,84.13,Minority,Low_poverty,LPM,40.4521207,-79.9616517
420030501002,242.0,0.0,35.95,100.0,Minority,High_poverty,HPM,40.4474812,-79.9721392
420030405001,1727.0,85.81,79.83,4.69,White,High_poverty,HPW,40.4406805,-79.9542332
420030201002,1519.0,74.33,16.06,14.55,White,Low_poverty,LPW,40.44297,-80.0038877
420034480001,1189.0,78.3,14.89,9.42,White,Low_poverty,LPW,40.5658588,-80.2137679
420034350002,1248.0,79.01,9.91,9.61,White,Low_poverty,LPW,40.5106161,-80.1014648
420034314001,1854.0,75.84,7.12,22.17,White,Low_poverty,LPW,40.5029558,-80.055233
420034302004,531.0,100.0,0.0,0.0,White,Low_poverty,LPW,40.5198454,-80.0439205
420034212004,935.0,89.3,3.1,7.28,White,Low_poverty,LPW,40.5267321,-79.9258549
420035638004,128.0,79.69,7.81,14.06,White,Low_poverty,LPW,40.5261424,-80.1547056
420034511051,1028.0,75.88,2.04,7.49,White,Low_poverty,LPW,40.505992,-80.2154134
420035640003,531.0,82.49,6.59,2.07,White,Low_poverty,LPW,40.371663,-80.2275655
420034722002,594.0,88.89,8.08,5.72,White,Low_poverty,LPW,40.3915165,-80.0414875
420034742033,2479.0,87.25,1.7,2.9,White,Low_poverty,LPW,40.3102629,-80.078118
420030103003,319.0,38.56,32.99,38.25,Other,High_poverty,HPO,40.4368931,-79.9837605
420034846001,475.0,28.63,11.16,55.16,Minority,Low_poverty,LPM,40.3982372,-79.9040461
420030902003,794.0,93.83,11.07,5.42,White,Low_poverty,LPW,40.4664652,-79.9570577
420035154013,708.0,89.83,6.36,8.9,White,Low_poverty,LPW,40.4302582,-79.8946845
420035623006,320.0,65.94,53.75,32.19,White,High_poverty,HPW,40.4097577,-79.9425942
420035616003,764.0,50.52,5.76,38.48,White,Low_poverty,LPW,40.416136,-79.9788445
420033001006,517.0,55.13,3.87,6.0,White,Low_poverty,LPW,40.4088504,-79.9939368
420034994003,884.0,78.17,30.2,15.72,White,High_poverty,HPW,40.3269132,-79.891585
420035644005,558.0,92.47,1.65,7.53,White,Low_poverty,LPW,40.3748966,-79.8111475
420031702004,1109.0,90.71,28.22,6.67,White,Low_poverty,LPW,40.4269824,-79.9793259
420035625002,196.0,94.39,28.06,5.61,White,Low_poverty,LPW,40.4561318,-80.0477532
420032614004,651.0,51.0,25.91,43.16,White,Low_poverty,LPW,40.4683486,-80.0064345
420032614001,714.0,2.94,23.53,97.06,Minority,Low_poverty,LPM,40.4653223,-80.0168974
420035523003,1247.0,37.45,31.11,55.5,Minority,High_poverty,HPM,40.3420643,-79.8481747
420034890021,611.0,92.47,0.0,4.59,White,Low_poverty,LPW,40.3380179,-79.9693302
420034706003,825.0,100.0,15.52,0.0,White,Low_poverty,LPW,40.3995655,-80.092839
420034890023,1204.0,100.0,3.24,0.0,White,Low_poverty,LPW,40.3245326,-79.9617268
420035623005,444.0,86.26,14.19,13.74,White,Low_poverty,LPW,40.4142957,-79.9369121
420035154011,800.0,83.0,3.0,14.01,White,Low_poverty,LPW,40.4243138,-79.892413
420031011003,658.0,72.04,11.7,23.7,White,Low_poverty,LPW,40.48181,-79.947774
420039822001,4618.0,81.1,43.48,7.23,White,High_poverty,HPW,40.4444879,-79.9547652
420032023004,1230.0,79.76,10.33,2.19,White,Low_poverty,LPW,40.4127768,-80.0356727
420035627001,421.0,86.22,16.39,9.27,White,Low_poverty,LPW,40.4507824,-80.0144011
420030709003,801.0,67.17,35.5,3.24,White,High_poverty,HPW,40.4489269,-79.9431401
420035639004,1025.0,70.05,2.54,8.49,White,Low_poverty,LPW,40.4260632,-79.848097
420034658001,1270.0,90.24,4.37,5.91,White,Low_poverty,LPW,40.4323757,-80.062434
420035213022,958.0,68.16,6.34,3.76,White,Low_poverty,LPW,40.4347316,-79.7777908
420035619001,1179.0,19.85,35.91,78.12,Minority,High_poverty,HPM,40.4729084,-79.8940156
420034741022,1474.0,88.81,3.66,0.47,White,Low_poverty,LPW,40.3282023,-80.0654575
420035624003,348.0,8.05,25.0,87.07,Minority,Low_poverty,LPM,40.4166387,-80.0015437
420035630003,801.0,87.77,7.49,12.23,White,Low_poverty,LPW,40.4521612,-80.0721841
420035170001,723.0,65.7,7.19,31.39,White,Low_poverty,LPW,40.4239512,-79.8710505
420034455003,1212.0,82.84,3.96,14.85,White,Low_poverty,LPW,40.5354108,-80.1809537
420031115004,428.0,6.78,6.54,89.72,Minority,Low_poverty,LPM,40.4612537,-79.9188322
420035522001,870.0,87.82,33.29,10.69,White,High_poverty,HPW,40.349461,-79.8760891
420034295001,1495.0,84.68,5.22,4.21,White,Low_poverty,LPW,40.5488728,-80.0263034
420034171001,733.0,99.18,8.05,0.0,White,Low_poverty,LPW,40.5444655,-79.7791144
420034301001,759.0,91.96,11.33,6.06,White,Low_poverty,LPW,40.5162913,-80.0217937
420031706001,460.0,70.87,18.26,23.48,White,Low_poverty,LPW,40.4248946,-79.9875965
420034080011,1760.0,95.17,22.95,1.42,White,Low_poverty,LPW,40.6487536,-79.9303572
420031516001,1221.0,78.79,6.96,10.16,White,Low_poverty,LPW,40.4231223,-79.9414143
420034802003,784.0,48.72,16.96,35.34,Other,Low_poverty,LPO,40.3473357,-79.9671622
420034723003,514.0,67.12,12.26,30.35,White,Low_poverty,LPW,40.3905471,-80.0323114
420031405003,919.0,44.4,6.75,50.71,Minority,Low_poverty,LPM,40.4523867,-79.9073195
420034689001,1416.0,84.39,8.05,8.97,White,Low_poverty,LPW,40.4067186,-80.0774452
420035604001,700.0,63.29,21.21,34.71,White,Low_poverty,LPW,40.4457538,-79.890121
420034704001,834.0,96.4,6.24,0.0,White,Low_poverty,LPW,40.3682063,-80.0823449
420030605002,563.0,91.3,12.43,1.78,White,Low_poverty,LPW,40.4586056,-79.961281
420035100002,728.0,40.11,25.21,56.32,Minority,Low_poverty,LPM,40.3972312,-79.841391
420034810004,735.0,63.81,22.18,28.16,White,Low_poverty,LPW,40.4077982,-79.9851751
420034012003,729.0,94.92,13.99,1.23,White,Low_poverty,LPW,40.6094335,-79.7277694
420034801013,1563.0,42.03,11.39,29.49,Other,Low_poverty,LPO,40.3433407,-79.9788765
420031208001,388.0,10.57,62.89,89.43,Minority,High_poverty,HPM,40.4644566,-79.9160496
420035215003,717.0,73.36,5.16,21.06,White,Low_poverty,LPW,40.4467223,-79.7582013
420031203002,585.0,0.0,54.53,95.05,Minority,High_poverty,HPM,40.466743,-79.9005376
420034882003,891.0,91.81,0.0,5.38,White,Low_poverty,LPW,40.3924893,-79.8817455
420030802001,1093.0,89.02,12.08,9.51,White,Low_poverty,LPW,40.4593318,-79.9510077
420031106001,763.0,72.87,10.22,21.1,White,Low_poverty,LPW,40.4715213,-79.9137557
420034884001,1040.0,85.48,15.0,14.52,White,Low_poverty,LPW,40.3698518,-79.8660088
420031807003,761.0,53.88,17.52,41.39,White,Low_poverty,LPW,40.4228314,-80.0010209
420035240002,1116.0,67.92,25.54,23.03,White,Low_poverty,LPW,40.5028282,-79.844293
420035645003,524.0,92.75,18.89,7.25,White,Low_poverty,LPW,40.2706192,-79.8961395
420034135004,2499.0,84.99,13.07,8.36,White,Low_poverty,LPW,40.576334,-80.0050785
420031919001,817.0,93.64,12.36,1.96,White,Low_poverty,LPW,40.3973803,-80.0201213
420030809002,914.0,82.93,7.88,13.67,White,Low_poverty,LPW,40.464524,-79.942963
420034722001,848.0,93.51,1.3,2.59,White,Low_poverty,LPW,40.3945815,-80.0379085
420030708002,1262.0,66.32,19.18,7.14,White,Low_poverty,LPW,40.4551027,-79.9181947
420035080002,987.0,67.07,32.41,26.95,White,High_poverty,HPW,40.3913283,-79.8097073
420034311002,1280.0,88.44,9.69,9.22,White,Low_poverty,LPW,40.488211,-80.0513499
420034296002,1101.0,94.73,7.18,1.36,White,Low_poverty,LPW,40.5024531,-80.0448893
420034060002,745.0,96.64,2.42,3.36,White,Low_poverty,LPW,40.6520452,-79.7361017
420032901001,809.0,59.09,22.25,28.31,White,Low_poverty,LPW,40.4017415,-79.9944768
420031916004,755.0,62.52,17.48,1.06,White,Low_poverty,LPW,40.4137886,-80.024424
420031803002,369.0,43.09,5.96,50.14,Minority,Low_poverty,LPM,40.4208932,-79.9928103
420034736013,1483.0,87.12,1.75,5.13,White,Low_poverty,LPW,40.3795855,-80.0576817
