Date,Day of Week,flow_type_LPW_to_HPM,total_od_flow_LPW_to_HPM,total_do_flow_LPW_to_HPM,total_flow_LPW_to_HPM,flow_share_LPW_to_HPM,flow_type_HPM_to_LPW,total_od_flow_HPM_to_LPW,total_do_flow_HPM_to_LPW,total_flow_HPM_to_LPW,flow_share_HPM_to_LPW
2019/1/1,Tuesday,LPW_to_HPM,4461.114339002062,5762.480949003362,10223.595288005425,0.0517801370566441,HPM_to_LPW,5762.480949006304,4461.1143390033285,10223.595288009632,0.1821150212572203
2019/1/2,Wednesday,LPW_to_HPM,6280.571038002532,6941.793532007292,13222.364570009824,0.0545742934572628,HPM_to_LPW,6941.793532007232,6280.571038006177,13222.36457001341,0.1987572531716255
2019/1/3,Thursday,LPW_to_HPM,6643.256058002434,7479.608544011048,14122.864602013482,0.0551211679748837,HPM_to_LPW,7479.608544008015,6643.25605800655,14122.864602014564,0.1984665996926881
2019/1/4,Friday,LPW_to_HPM,7133.184528002516,8297.929489011269,15431.114017013784,0.0546273651880466,HPM_to_LPW,8297.929489009872,7133.184528007261,15431.114017017131,0.1974146838037664
2019/1/5,Saturday,LPW_to_HPM,6796.25468900308,7613.481577011619,14409.7362660147,0.0525322693683637,HPM_to_LPW,7613.481577008762,6796.254689006912,14409.736266015674,0.1922645496278919
2019/1/6,Sunday,LPW_to_HPM,5499.617459002716,6418.5677890034485,11918.185248006164,0.0509007318049385,HPM_to_LPW,6418.567789006269,5499.617459006267,11918.185248012536,0.1876390884903786
2019/1/7,Monday,LPW_to_HPM,5970.881225002969,7008.080348008028,12978.961573010996,0.0537041759321332,HPM_to_LPW,7008.080348007386,5970.881225006075,12978.96157301346,0.1904732606116139
2019/1/8,Tuesday,LPW_to_HPM,6909.453555002778,7452.392040011281,14361.84559501406,0.0522236960608937,HPM_to_LPW,7452.39204000837,6909.453555006739,14361.84559501511,0.1921264860879312
2019/1/9,Wednesday,LPW_to_HPM,7672.279415006629,8194.971765011696,15867.251180018326,0.0537602157088039,HPM_to_LPW,8194.971765010214,7672.279415007805,15867.251180018018,0.1939592865019144
2019/1/10,Thursday,LPW_to_HPM,7622.507073003208,8359.888841011067,15982.395914014276,0.0534766581480935,HPM_to_LPW,8359.888841010435,7622.507073008052,15982.395914018489,0.1949328686053056
2019/1/11,Friday,LPW_to_HPM,8227.302857008279,8891.856448010793,17119.15930501907,0.0531603289413737,HPM_to_LPW,8891.85644801118,8227.302857008188,17119.15930501937,0.1929908085850107
2019/1/12,Saturday,LPW_to_HPM,6881.400671002641,7458.210362011442,14339.611033014084,0.0521757175797749,HPM_to_LPW,7458.210362008695,6881.400671006416,14339.61103301511,0.1936695085825779
2019/1/13,Sunday,LPW_to_HPM,6156.390063002601,6764.861544004413,12921.251607007014,0.0528241675636029,HPM_to_LPW,6764.861544006908,6156.390063005855,12921.251607012764,0.1967845896476123
2019/1/14,Monday,LPW_to_HPM,7345.38318000306,7915.850846011268,15261.234026014328,0.0531000684405086,HPM_to_LPW,7915.850846009151,7345.383180007878,15261.234026017028,0.1939351932963198
2019/1/15,Tuesday,LPW_to_HPM,7535.380593003623,7948.693586011198,15484.07417901482,0.0538383919088758,HPM_to_LPW,7948.693586009448,7535.380593008054,15484.074179017502,0.1972087464740785
2019/1/16,Wednesday,LPW_to_HPM,7493.393495002985,7986.427312011445,15479.82080701443,0.0527236105157021,HPM_to_LPW,7986.4273120094595,7493.393495007568,15479.820807017028,0.193817147503638
2019/1/17,Thursday,LPW_to_HPM,7510.689094003997,7855.681129011501,15366.3702230155,0.0515536163936826,HPM_to_LPW,7855.681129009434,7510.689094007829,15366.370223017264,0.1884580028699911
2019/1/18,Friday,LPW_to_HPM,7660.230335004247,8248.41894901191,15908.649284016155,0.0501974615763431,HPM_to_LPW,8248.418949010547,7660.230335008124,15908.649284018671,0.1851248138325429
2019/1/19,Saturday,LPW_to_HPM,5467.769147003355,5740.420195003818,11208.189342007172,0.050480753290256,HPM_to_LPW,5740.420195006676,5467.769147006536,11208.189342013213,0.1846685795384701
2019/1/20,Sunday,LPW_to_HPM,5465.102780002972,5821.553370003526,11286.656150006496,0.0495247506089744,HPM_to_LPW,5821.5533700064525,5465.10278000613,11286.656150012584,0.1862957484186722
2019/1/21,Monday,LPW_to_HPM,6065.448555002709,6458.606640003035,12524.055195005743,0.0515980263396337,HPM_to_LPW,6458.606640006314,6065.448555006005,12524.05519501232,0.1933773158402265
2019/1/22,Tuesday,LPW_to_HPM,6673.888866003172,7169.000872008303,13842.889738011476,0.0513423671069106,HPM_to_LPW,7169.000872007928,6673.888866006767,13842.889738014695,0.1877046407525702
2019/1/23,Wednesday,LPW_to_HPM,7061.872062002833,7387.818456011603,14449.690518014437,0.0516430315006402,HPM_to_LPW,7387.818456008483,7061.872062007141,14449.690518015625,0.1886862339821685
2019/1/24,Thursday,LPW_to_HPM,7694.553230007059,7780.909145011611,15475.46237501867,0.0528802739222893,HPM_to_LPW,7780.909145009353,7694.553230008087,15475.46237501744,0.192220941003466
2019/1/25,Friday,LPW_to_HPM,7164.791088003152,7195.862335008534,14360.653423011683,0.0505360123909554,HPM_to_LPW,7195.862335008101,7164.79108800745,14360.65342301555,0.1871486254690469
2019/1/26,Saturday,LPW_to_HPM,6737.933878003016,6889.129340007397,13627.063218010411,0.0502463615835883,HPM_to_LPW,6889.129340007236,6737.933878006755,13627.063218013993,0.1894544414759786
2019/1/27,Sunday,LPW_to_HPM,5437.405988002973,5640.175254003782,11077.581242006756,0.04867650560675,HPM_to_LPW,5640.175254006817,5437.405988006006,11077.581242012824,0.1824945904365264
2019/1/28,Monday,LPW_to_HPM,6040.034250003576,6334.265223003848,12374.299473007424,0.0509961710914263,HPM_to_LPW,6334.265223006815,6040.0342500065535,12374.299473013369,0.1769447383437139
2019/1/29,Tuesday,LPW_to_HPM,6397.532243003062,6469.956282003713,12867.488525006776,0.0486382525124821,HPM_to_LPW,6469.956282006559,6397.53224300636,12867.48852501292,0.1826279051948623
2019/1/30,Wednesday,LPW_to_HPM,3011.6339070053086,3707.621418002171,6719.25532500748,0.0536145631656929,HPM_to_LPW,3707.621418003847,3011.63390700537,6719.255325009217,0.1905155991533534
2019/1/31,Thursday,LPW_to_HPM,5217.219083002441,5840.515094002825,11057.734177005266,0.0531090614114748,HPM_to_LPW,5840.515094005735,5217.2190830057125,11057.734177011447,0.1957605935723299
2019/2/1,Friday,LPW_to_HPM,7733.547295003684,7817.16425001147,15550.711545015154,0.0530621956782822,HPM_to_LPW,7817.164250008767,7733.547295007994,15550.711545016762,0.1899952933235323
2019/2/2,Saturday,LPW_to_HPM,7556.274360002889,7692.818942011306,15249.093302014197,0.0532980426516173,HPM_to_LPW,7692.818942008362,7556.274360007995,15249.093302016356,0.1939741579767005
2019/2/3,Sunday,LPW_to_HPM,5947.90541900281,6522.290868003251,12470.19628700606,0.0515765266894943,HPM_to_LPW,6522.290868006263,5947.905419006181,12470.196287012444,0.1869387582141807
2019/2/4,Monday,LPW_to_HPM,7248.779704002779,7623.6425350114305,14872.42223901421,0.0525102840315119,HPM_to_LPW,7623.642535008436,7248.779704007723,14872.42223901616,0.1890691119907256
2019/2/5,Tuesday,LPW_to_HPM,7436.135112003095,7826.031386010779,15262.166498013874,0.0540063730142693,HPM_to_LPW,7826.031386007843,7436.135112007939,15262.166498015782,0.1929447828661593
2019/2/6,Wednesday,LPW_to_HPM,7337.4723130031325,7545.85695201127,14883.329265014405,0.0521820522133037,HPM_to_LPW,7545.856952007932,7337.47231300764,14883.32926501557,0.187661257506681
2019/2/7,Thursday,LPW_to_HPM,7339.780743003319,7381.836571011217,14721.617314014537,0.0515267775989579,HPM_to_LPW,7381.836571007901,7339.780743007621,14721.617314015522,0.1840490394758915
2019/2/8,Friday,LPW_to_HPM,7666.114704003367,7797.062348011525,15463.177052014891,0.0515518245956918,HPM_to_LPW,7797.06234800872,7666.114704008138,15463.177052016856,0.1870472463089254
2019/2/9,Saturday,LPW_to_HPM,7453.5841830031,7407.289950010607,14860.874133013707,0.0517613781764311,HPM_to_LPW,7407.289950007966,7453.584183007845,14860.874133015812,0.1879307921279407
2019/2/10,Sunday,LPW_to_HPM,5747.948052002739,6026.32915500339,11774.27720700613,0.0497627942220045,HPM_to_LPW,6026.329155006359,5747.948052006141,11774.2772070125,0.1824944493175502
2019/2/11,Monday,LPW_to_HPM,6849.286007003114,7244.3619360095645,14093.647943012678,0.0506607942366241,HPM_to_LPW,7244.361936007602,6849.286007006816,14093.647943014415,0.1862256597060322
2019/2/12,Tuesday,LPW_to_HPM,7083.742913003497,7363.265198011264,14447.008111014762,0.0502304262046548,HPM_to_LPW,7363.2651980084065,7083.742913007416,14447.008111015824,0.1829156060900598
2019/2/13,Wednesday,LPW_to_HPM,7480.035112003778,7631.40544101221,15111.44055301599,0.0506733002376712,HPM_to_LPW,7631.405441008937,7480.035112007698,15111.440553016637,0.1842222767404365
2019/2/14,Thursday,LPW_to_HPM,7630.831981004098,8080.173323011134,15711.005304015232,0.0509139798380875,HPM_to_LPW,8080.173323009271,7630.831981008206,15711.005304017475,0.1851467757261363
2019/2/15,Friday,LPW_to_HPM,7738.056576005647,8279.045696011304,16017.102272016951,0.0528205975201199,HPM_to_LPW,8279.045696009578,7738.05657600822,16017.102272017795,0.1895690228300827
2019/2/16,Saturday,LPW_to_HPM,7015.573409003019,7502.778497011189,14518.351906014208,0.0523526996943379,HPM_to_LPW,7502.778497008085,7015.573409006968,14518.351906015054,0.1900352222541745
2019/2/17,Sunday,LPW_to_HPM,5422.806059002633,6026.746522002787,11449.55258100542,0.0527515720656244,HPM_to_LPW,6026.74652200588,5422.806059006208,11449.552581012087,0.1883123713289972
2019/2/18,Monday,LPW_to_HPM,6333.923979002215,6631.403378003368,12965.327357005584,0.0522024042712473,HPM_to_LPW,6631.403378006026,6333.923979006054,12965.32735701208,0.1924768724459114
2019/2/19,Tuesday,LPW_to_HPM,7524.758613003327,7783.218215011134,15307.97682801446,0.0520676259864027,HPM_to_LPW,7783.218215008791,7524.758613008114,15307.976828016905,0.1881004549188411
2019/2/20,Wednesday,LPW_to_HPM,7219.687580003239,7435.395303011869,14655.082883015108,0.0504937008892994,HPM_to_LPW,7435.395303008527,7219.687580007535,14655.08288301606,0.1830206734903144
2019/2/21,Thursday,LPW_to_HPM,7367.940081003399,7440.972524011824,14808.912605015224,0.0504232272014362,HPM_to_LPW,7440.97252400829,7367.940081007732,14808.912605016025,0.1825379004879133
2019/2/22,Friday,LPW_to_HPM,7776.085661004141,8243.178798011786,16019.264459015929,0.0498004318668862,HPM_to_LPW,8243.178798009954,7776.085661008217,16019.264459018172,0.1824116220484001
2019/2/23,Saturday,LPW_to_HPM,6989.162623003252,7234.4542050093405,14223.616828012591,0.0502246755817552,HPM_to_LPW,7234.454205007403,6989.16262300673,14223.616828014134,0.1850623298574111
2019/2/24,Sunday,LPW_to_HPM,5351.528252002819,5857.11547200401,11208.64372400683,0.048718047973046,HPM_to_LPW,5857.115472006478,5351.528252006243,11208.64372401272,0.1793855642188327
2019/2/25,Monday,LPW_to_HPM,6761.64829000282,7262.819798009958,14024.468088012778,0.0498900702786474,HPM_to_LPW,7262.819798007617,6761.64829000687,14024.468088014488,0.1835761241820928
2019/2/26,Tuesday,LPW_to_HPM,6954.264115003002,7126.140383008766,14080.404498011769,0.0500468995739654,HPM_to_LPW,7126.140383007096,6954.264115007026,14080.404498014124,0.1823522303427805
2019/2/27,Wednesday,LPW_to_HPM,7134.047742003009,7458.886975012103,14592.934717015112,0.0503557520367471,HPM_to_LPW,7458.886975008319,7134.047742007362,14592.934717015682,0.183337169588113
2019/2/28,Thursday,LPW_to_HPM,7209.830851003085,7454.932224011874,14664.763075014958,0.0503941006278473,HPM_to_LPW,7454.932224008439,7209.830851007508,14664.763075015948,0.1829566491757194
2019/3/1,Friday,LPW_to_HPM,8330.344640008663,9038.357562011332,17368.702202019995,0.0536248150119045,HPM_to_LPW,9038.357562010717,8330.34464000827,17368.702202018983,0.1908195662250911
2019/3/2,Saturday,LPW_to_HPM,7842.106037003105,8566.275667011043,16408.381704014148,0.0547740346055713,HPM_to_LPW,8566.275667009935,7842.106037007873,16408.381704017807,0.1969349723891592
2019/3/3,Sunday,LPW_to_HPM,6200.268586002535,6981.629210008123,13181.897796010657,0.0531641684002995,HPM_to_LPW,6981.62921000625,6200.268586006094,13181.897796012345,0.1919296099375233
2019/3/4,Monday,LPW_to_HPM,6949.730445002492,7651.782742011209,14601.5131870137,0.0525650689976629,HPM_to_LPW,7651.782742008168,6949.730445006695,14601.513187014862,0.1926237299147476
2019/3/5,Tuesday,LPW_to_HPM,7333.82511700258,7645.888052011405,14979.713169013983,0.0531849149187433,HPM_to_LPW,7645.888052007701,7333.8251170075055,14979.713169015204,0.1925577371993052
2019/3/6,Wednesday,LPW_to_HPM,7452.122336003023,7701.16627801152,15153.288614014542,0.0528103746712512,HPM_to_LPW,7701.166278008222,7452.122336007898,15153.28861401612,0.1911102153774926
2019/3/7,Thursday,LPW_to_HPM,7787.2270600037955,8088.609848011089,15875.836908014884,0.0537024380247428,HPM_to_LPW,8088.60984800902,7787.227060008213,15875.836908017234,0.1918869846810414
2019/3/8,Friday,LPW_to_HPM,8101.450919007765,8363.859917011436,16465.3108360192,0.0518247579077275,HPM_to_LPW,8363.859917009893,8101.450919008345,16465.310836018238,0.1871947664677072
2019/3/9,Saturday,LPW_to_HPM,7203.836835002636,7392.069493011671,14595.906328014304,0.0517439135877005,HPM_to_LPW,7392.069493007965,7203.836835007062,14595.906328015028,0.1888430333720124
2019/3/10,Sunday,LPW_to_HPM,5730.472859002883,6298.298686003469,12028.771545006352,0.0496816115061491,HPM_to_LPW,6298.298686006508,5730.472859006179,12028.771545012683,0.1837364338317924
2019/3/11,Monday,LPW_to_HPM,7147.6757770034,7472.006187011963,14619.681964015364,0.050800481347186,HPM_to_LPW,7472.00618700791,7147.6757770075965,14619.681964015506,0.1834567152818725
2019/3/12,Tuesday,LPW_to_HPM,7057.627820003243,7272.398615010809,14330.026435014051,0.0507104760409701,HPM_to_LPW,7272.3986150076835,7057.627820007421,14330.026435015105,0.1842280201600838
2019/3/13,Wednesday,LPW_to_HPM,7272.03496400331,7266.895194010616,14538.930158013924,0.0500742831166832,HPM_to_LPW,7266.895194007775,7272.034964007853,14538.930158015628,0.1832298951485053
