Date,Day of Week,flow_type_LPW_to_HPM,total_od_flow_LPW_to_HPM,total_do_flow_LPW_to_HPM,total_flow_LPW_to_HPM,flow_share_LPW_to_HPM,flow_type_HPM_to_LPW,total_od_flow_HPM_to_LPW,total_do_flow_HPM_to_LPW,total_flow_HPM_to_LPW,flow_share_HPM_to_LPW
2019/1/1,Tuesday,LPW_to_HPM,1272.0009690000047,1261.0902100000062,2533.091179000011,0.0374945020179989,HPM_to_LPW,1261.0902099999832,1272.000968999997,2533.09117899998,0.6430852424693677
2019/1/2,Wednesday,LPW_to_HPM,1867.0351430000208,1586.6127350000015,3453.6478780000234,0.0380677977490409,HPM_to_LPW,1586.6127350000218,1867.035143000008,3453.64787800003,0.6588923104677772
2019/1/3,Thursday,LPW_to_HPM,2002.3917840000152,1821.3804950000088,3823.772279000024,0.0381233680857194,HPM_to_LPW,1821.380495000017,2002.391784000012,3823.772279000029,0.6599204519875844
2019/1/4,Friday,LPW_to_HPM,2150.8528859999933,1959.6201390000024,4110.473024999996,0.0379258866210975,HPM_to_LPW,1959.6201389999949,2150.8528859999938,4110.473024999988,0.6620338441628477
2019/1/5,Saturday,LPW_to_HPM,1881.4891810000088,1675.5073159999963,3556.996497000005,0.0374806107061815,HPM_to_LPW,1675.5073160000193,1881.489181000004,3556.996497000024,0.6588703404675254
2019/1/6,Sunday,LPW_to_HPM,1567.8777629999984,1414.6047469999935,2982.482509999992,0.0371508604787133,HPM_to_LPW,1414.604747000019,1567.8777630000002,2982.482510000019,0.6521921339426043
2019/1/7,Monday,LPW_to_HPM,1660.9189639999972,1556.4483190000112,3217.3672830000087,0.0384196282274761,HPM_to_LPW,1556.4483190000178,1660.9189640000095,3217.367283000028,0.6547952342678796
2019/1/8,Tuesday,LPW_to_HPM,2007.1651500000105,1736.589604999995,3743.754755000005,0.0374988817551314,HPM_to_LPW,1736.5896050000038,2007.165149999983,3743.7547549999854,0.65829777131838
2019/1/9,Wednesday,LPW_to_HPM,2124.80175499998,1824.4022859999936,3949.2040409999736,0.0383123284611756,HPM_to_LPW,1824.402285999984,2124.801754999987,3949.204040999971,0.6624554547694427
2019/1/10,Thursday,LPW_to_HPM,2168.1537859999976,1946.6345260000053,4114.788312000002,0.0380291123575953,HPM_to_LPW,1946.6345260000085,2168.1537859999944,4114.788312000002,0.6583140181515893
2019/1/11,Friday,LPW_to_HPM,2315.181383000007,2081.565773999996,4396.747157000003,0.0377976455308931,HPM_to_LPW,2081.5657740000065,2315.181383000019,4396.747157000025,0.6585149318531526
2019/1/12,Saturday,LPW_to_HPM,1903.7184180000056,1705.5101790000117,3609.2285970000175,0.0370423679842514,HPM_to_LPW,1705.5101790000206,1903.718417999998,3609.2285970000185,0.6554612661010432
2019/1/13,Sunday,LPW_to_HPM,1593.2984399999968,1442.821013999993,3036.1194539999897,0.0374858467762598,HPM_to_LPW,1442.8210139999935,1593.2984400000073,3036.1194540000006,0.6534515456037568
2019/1/14,Monday,LPW_to_HPM,2041.1426010000143,1853.5994000000144,3894.7420010000287,0.0378038378904933,HPM_to_LPW,1853.5994000000264,2041.142601,3894.742001000026,0.6542885262145083
2019/1/15,Tuesday,LPW_to_HPM,2098.912809999992,1811.7921829999807,3910.7049929999735,0.0379461032558852,HPM_to_LPW,1811.7921830000137,2098.91281,3910.704993000013,0.6617210295944769
2019/1/16,Wednesday,LPW_to_HPM,2140.464662000016,1898.8203029999945,4039.28496500001,0.0378327705142439,HPM_to_LPW,1898.8203030000057,2140.464662000001,4039.284965000007,0.6577139802238678
2019/1/17,Thursday,LPW_to_HPM,2123.7778359999857,1789.5655860000052,3913.343421999991,0.0375943114425939,HPM_to_LPW,1789.565586000025,2123.7778360000066,3913.343422000032,0.6550386699354199
