Date,Day of Week,flow_type_LPW_to_HPM,total_od_flow_LPW_to_HPM,total_do_flow_LPW_to_HPM,total_flow_LPW_to_HPM,flow_share_LPW_to_HPM,flow_type_HPM_to_LPW,total_od_flow_HPM_to_LPW,total_do_flow_HPM_to_LPW,total_flow_HPM_to_LPW,flow_share_HPM_to_LPW
2019/1/1,Tuesday,LPW_to_HPM,393.9195950000001,620.3444489999987,1014.2640439999988,0.1332159550717959,HPM_to_LPW,620.3444489999969,393.9195949999989,1014.2640439999956,0.2748535369001504
2019/1/2,Wednesday,LPW_to_HPM,481.65113699999927,730.2196349999997,1211.8707719999989,0.1409160744574973,HPM_to_LPW,730.2196350000031,481.6511369999977,1211.870772000001,0.2862483968938104
2019/1/3,Thursday,LPW_to_HPM,552.1911280000003,882.5268799999966,1434.7180079999969,0.1462370586750554,HPM_to_LPW,882.5268799999983,552.1911280000018,1434.718008,0.2910708714803979
2019/1/4,Friday,LPW_to_HPM,594.386453000002,936.7914160000018,1531.1778690000035,0.1467620880664329,HPM_to_LPW,936.7914159999998,594.3864530000013,1531.177869000001,0.294218411580655
2019/1/5,Saturday,LPW_to_HPM,542.3091229999972,798.9623139999993,1341.2714369999965,0.1359170749324179,HPM_to_LPW,798.9623140000031,542.3091230000045,1341.2714370000076,0.280633057450393
2019/1/6,Sunday,LPW_to_HPM,477.9563210000004,681.9438779999998,1159.9001990000002,0.1409900658155907,HPM_to_LPW,681.9438780000022,477.956321000001,1159.900199000003,0.280866492824089
2019/1/7,Monday,LPW_to_HPM,517.612515000001,790.8257990000039,1308.438314000005,0.1446653162914452,HPM_to_LPW,790.8257990000027,517.6125150000016,1308.4383140000043,0.2858062177196677
2019/1/8,Tuesday,LPW_to_HPM,585.4360889999966,842.2845079999989,1427.7205969999957,0.146285879712429,HPM_to_LPW,842.2845080000005,585.4360889999997,1427.7205970000002,0.3003867759326266
2019/1/9,Wednesday,LPW_to_HPM,639.8344100000003,861.4791459999998,1501.313556,0.1476995397073207,HPM_to_LPW,861.4791460000002,639.8344100000024,1501.3135560000028,0.2896701874914473
2019/1/10,Thursday,LPW_to_HPM,669.7548249999992,971.1708740000032,1640.9256990000022,0.1454723758587623,HPM_to_LPW,971.1708740000008,669.7548250000021,1640.9256990000029,0.2828927801254805
2019/1/11,Friday,LPW_to_HPM,589.7785990000035,841.0339809999984,1430.812580000002,0.136871339206883,HPM_to_LPW,841.0339809999973,589.7785990000042,1430.8125800000016,0.2717395740921541
2019/1/12,Saturday,LPW_to_HPM,348.7093030000028,489.2081770000008,837.9174800000036,0.1262067709186659,HPM_to_LPW,489.2081770000007,348.70930300000015,837.9174800000009,0.2497234220227324
2019/1/13,Sunday,LPW_to_HPM,383.2020060000023,525.5052210000008,908.7072270000032,0.1247402395359638,HPM_to_LPW,525.5052210000013,383.2020060000019,908.7072270000032,0.2537446844777016
2019/1/14,Monday,LPW_to_HPM,570.8489840000007,808.8577549999985,1379.7067389999993,0.1355935788075097,HPM_to_LPW,808.8577550000009,570.8489839999982,1379.706738999999,0.2594988050179363
2019/1/15,Tuesday,LPW_to_HPM,562.6336179999983,749.0994829999995,1311.7331009999978,0.1324467042660909,HPM_to_LPW,749.0994830000001,562.6336179999975,1311.7331009999975,0.2584884319400702
2019/1/16,Wednesday,LPW_to_HPM,571.2443799999958,803.9578049999998,1375.2021849999956,0.1317749434528772,HPM_to_LPW,803.9578050000022,571.2443800000003,1375.2021850000024,0.2592575945155183
2019/1/17,Thursday,LPW_to_HPM,564.906702,786.9211479999974,1351.8278499999974,0.1310688396717902,HPM_to_LPW,786.9211479999977,564.9067020000018,1351.8278499999997,0.2626572672529313
2019/1/18,Friday,LPW_to_HPM,619.659882000002,824.7185189999977,1444.3784009999997,0.1333175328167141,HPM_to_LPW,824.718518999998,619.6598819999992,1444.3784009999972,0.2656954019014984
2019/1/19,Saturday,LPW_to_HPM,481.3022690000008,623.3391029999968,1104.6413719999975,0.1327364240245556,HPM_to_LPW,623.3391029999982,481.3022690000001,1104.6413719999982,0.269727004463709
2019/1/20,Sunday,LPW_to_HPM,392.1258610000002,545.7902180000008,937.916079000001,0.1286502225193991,HPM_to_LPW,545.7902180000035,392.12586100000215,937.9160790000057,0.2584233965941314
