Date,Day of Week,total_flow,weighted_avg_asymmetry
2019/5/14,Tuesday,16191,0.9179791242048052
2019/5/15,Wednesday,16236,0.9167282581916728
2019/5/16,Thursday,16777,0.9107110925672052
2019/5/17,Friday,17194,0.917529370710713
2019/5/18,Saturday,15198,0.9188051059349914
2019/5/19,Sunday,11703,0.9205331966162522
2019/5/20,Monday,15070,0.9332448573324486
2019/5/21,Tuesday,15145,0.92419940574447
2019/5/22,Wednesday,16414,0.9333495796271476
2019/5/23,Thursday,16307,0.938431348500644
2019/5/24,Friday,16087,0.9346055821470752
2019/5/25,Saturday,14271,0.9349730222128791
2019/5/26,Sunday,11164,0.9338946614116804
2019/5/27,Monday,9494,0.943332631135454
2019/5/28,Tuesday,14198,0.9447809550640937
2019/5/29,Wednesday,15501,0.9467131152828848
2019/5/30,Thursday,15581,0.944034400872858
2019/5/31,Friday,17158,0.938920620118895
2019/6/1,Saturday,14186,0.9426194839983082
2019/6/2,Sunday,11972,0.942031406615436
2019/6/3,Monday,14745,0.9403187521193624
2019/6/4,Tuesday,16234,0.939756067512628
2019/6/5,Wednesday,16485,0.9336366393691234
2019/6/6,Thursday,16135,0.9402541059807872
2019/6/7,Friday,16251,0.9400652267552766
2019/6/8,Saturday,14512,0.9394983461962514
2019/6/9,Sunday,11278,0.9397056215641072
2019/6/10,Monday,15467,0.9427167517941424
2019/6/11,Tuesday,16235,0.9369263935940868
2019/6/12,Wednesday,15424,0.941390041493776
2019/6/13,Thursday,14957,0.9392926388981748
2019/6/14,Friday,17044,0.9405069232574512
2019/6/15,Saturday,14064,0.941410693970421
2019/6/16,Sunday,11344,0.944111424541608
2019/6/17,Monday,14601,0.9460310937607012
2019/6/18,Tuesday,15348,0.946051602814699
2019/6/19,Wednesday,15064,0.9425119490175252
2019/6/20,Thursday,15655,0.9464707761098692
2019/6/21,Friday,15632,0.9451125895598772
2019/6/22,Saturday,13378,0.947376289430408
2019/6/23,Sunday,11077,0.9364448857994042
2019/6/24,Monday,14248,0.9407636159460976
2019/6/25,Tuesday,14826,0.9517064616214758
2019/6/26,Wednesday,14658,0.9459680720425706
2019/6/27,Thursday,14944,0.945262312633833
2019/6/28,Friday,16320,0.9431372549019608
2019/6/29,Saturday,14129,0.943661971830986
2019/6/30,Sunday,12936,0.9548546691403834
2019/7/1,Monday,14366,0.9468188779061674
2019/7/2,Tuesday,14687,0.9460747599918296
2019/7/3,Wednesday,15833,0.9446725194214616
2019/7/4,Thursday,10327,0.9467415512733612
2019/7/5,Friday,13765,0.9458045768252816
2019/7/6,Saturday,13571,0.9397244123498636
2019/7/7,Sunday,11225,0.9420935412026726
2019/7/8,Monday,14507,0.9383745777900324
2019/7/9,Tuesday,14857,0.9387494110520294
2019/7/10,Wednesday,15419,0.9412413256372008
2019/7/11,Thursday,15213,0.9441267337145862
2019/7/12,Friday,16043,0.940410147727981
2019/7/13,Saturday,14191,0.943344373194278
2019/7/14,Sunday,12186,0.930083702609552
