Date,Day of Week,total_flow,weighted_avg_asymmetry
2019/5/21,Tuesday,190,0.9052631578947368
2019/5/22,Wednesday,203,0.9408866995073892
2019/5/23,Thursday,221,0.9547511312217196
2019/5/24,Friday,206,0.9320388349514565
2019/5/25,Saturday,166,0.9397590361445785
2019/5/26,Sunday,120,1.0
2019/5/27,Monday,118,0.9491525423728814
2019/5/28,Tuesday,188,0.9148936170212766
2019/5/29,Wednesday,204,0.9509803921568628
2019/5/30,Thursday,182,0.956043956043956
2019/5/31,Friday,221,0.9638009049773756
2019/6/1,Saturday,130,0.953846153846154
2019/6/2,Sunday,133,0.9097744360902256
2019/6/3,Monday,190,0.9578947368421052
2019/6/4,Tuesday,210,0.923809523809524
2019/6/5,Wednesday,175,0.9085714285714286
2019/6/6,Thursday,175,0.9771428571428572
2019/6/7,Friday,166,0.9397590361445785
2019/6/8,Saturday,150,0.96
2019/6/9,Sunday,142,0.971830985915493
2019/6/10,Monday,170,0.9294117647058824
2019/6/11,Tuesday,192,0.9166666666666666
2019/6/12,Wednesday,186,0.9247311827956988
2019/6/13,Thursday,169,0.9644970414201184
2019/6/14,Friday,170,0.976470588235294
2019/6/15,Saturday,122,0.9508196721311476
2019/6/16,Sunday,108,0.8888888888888888
2019/6/17,Monday,174,0.942528735632184
2019/6/18,Tuesday,200,0.95
2019/6/19,Wednesday,163,0.9877300613496932
2019/6/20,Thursday,164,0.951219512195122
2019/6/21,Friday,202,0.9108910891089108
2019/6/22,Saturday,142,0.9295774647887324
2019/6/23,Sunday,139,0.9280575539568344
2019/6/24,Monday,172,0.8953488372093024
2019/6/25,Tuesday,171,0.9649122807017544
2019/6/26,Wednesday,165,0.9151515151515152
2019/6/27,Thursday,168,0.9285714285714286
2019/6/28,Friday,214,0.9065420560747663
2019/6/29,Saturday,143,0.902097902097902
2019/6/30,Sunday,133,0.9398496240601504
2019/7/1,Monday,185,0.9567567567567568
2019/7/2,Tuesday,194,0.9175257731958762
2019/7/3,Wednesday,190,0.9473684210526316
2019/7/4,Thursday,117,0.9316239316239316
2019/7/5,Friday,159,0.9622641509433962
2019/7/6,Saturday,129,0.937984496124031
2019/7/7,Sunday,129,0.9224806201550388
2019/7/8,Monday,180,0.9555555555555556
2019/7/9,Tuesday,192,0.9479166666666666
2019/7/10,Wednesday,174,0.9195402298850576
2019/7/11,Thursday,176,0.8977272727272727
2019/7/12,Friday,222,0.954954954954955
2019/7/13,Saturday,151,0.9470198675496688
2019/7/14,Sunday,154,0.974025974025974
2019/7/15,Monday,191,0.9895287958115184
2019/7/16,Tuesday,211,0.924170616113744
2019/7/17,Wednesday,198,0.9393939393939394
2019/7/18,Thursday,188,0.8829787234042553
2019/7/19,Friday,190,0.9263157894736842
2019/7/20,Saturday,172,0.9534883720930232
2019/7/21,Sunday,153,0.9084967320261438
2019/7/22,Monday,178,0.9662921348314608
2019/7/23,Tuesday,170,0.9411764705882352
2019/7/24,Wednesday,175,0.8971428571428571
2019/7/25,Thursday,150,0.92
2019/7/26,Friday,165,0.9515151515151516
2019/7/27,Saturday,125,0.952
2019/7/28,Sunday,130,0.9230769230769232
2019/7/29,Monday,164,0.9390243902439024
2019/7/30,Tuesday,192,0.9479166666666666
2019/7/31,Wednesday,168,0.9404761904761904
2019/8/1,Thursday,186,0.9247311827956988
2019/8/2,Friday,188,0.946808510638298
2019/8/3,Saturday,163,0.901840490797546
2019/8/4,Sunday,134,0.9552238805970148
2019/8/5,Monday,157,0.9490445859872612
2019/8/6,Tuesday,161,0.937888198757764
2019/8/7,Wednesday,151,0.9602649006622516
2019/8/8,Thursday,145,0.9448275862068966
2019/8/9,Friday,185,0.9243243243243244
2019/8/10,Saturday,170,0.9411764705882352
2019/8/11,Sunday,137,0.8978102189781022
2019/8/12,Monday,147,0.9455782312925172
2019/8/13,Tuesday,152,0.8947368421052632
2019/8/14,Wednesday,182,0.912087912087912
2019/8/15,Thursday,175,0.9314285714285714
2019/8/16,Friday,169,0.9644970414201184
2019/8/17,Saturday,150,0.92
2019/8/18,Sunday,151,0.9205298013245032
2019/8/19,Monday,200,0.91
2019/8/20,Tuesday,216,0.8796296296296297
2019/8/21,Wednesday,196,0.9183673469387756
2019/8/22,Thursday,189,0.9470899470899472
2019/8/23,Friday,186,0.9032258064516128
2019/8/24,Saturday,135,0.8962962962962963
2019/8/25,Sunday,138,0.9130434782608696
2019/8/26,Monday,194,0.9072164948453608
2019/8/27,Tuesday,208,0.9615384615384616
2019/8/28,Wednesday,172,0.9302325581395348
2019/8/29,Thursday,210,0.8952380952380953
2019/8/30,Friday,215,0.9069767441860463
2019/8/31,Saturday,152,0.9210526315789472
2019/9/1,Sunday,136,0.9117647058823528
2019/9/2,Monday,151,0.933774834437086
2019/9/3,Tuesday,238,0.9327731092436976
2019/9/4,Wednesday,214,0.9439252336448598
2019/9/5,Thursday,227,0.8942731277533039
2019/9/6,Friday,211,0.943127962085308
2019/9/7,Saturday,182,0.912087912087912
2019/9/8,Sunday,171,0.9181286549707602
2019/9/9,Monday,240,0.95
2019/9/10,Tuesday,241,0.91701244813278
2019/9/11,Wednesday,219,0.8995433789954338
2019/9/12,Thursday,257,0.914396887159533
2019/9/13,Friday,229,0.8864628820960698
2019/9/14,Saturday,158,0.9493670886075948
2019/9/15,Sunday,130,0.9692307692307692
2019/9/16,Monday,227,0.9383259911894272
2019/9/17,Tuesday,237,0.8987341772151899
2019/9/18,Wednesday,230,0.9478260869565216
2019/9/19,Thursday,216,0.9166666666666666
2019/9/20,Friday,222,0.945945945945946
2019/9/21,Saturday,170,0.9294117647058824
2019/9/22,Sunday,139,0.9280575539568344
2019/9/23,Monday,198,0.9494949494949496
2019/9/24,Tuesday,203,0.9408866995073892
2019/9/25,Wednesday,193,0.917098445595855
2019/9/26,Thursday,175,0.9314285714285714
2019/9/27,Friday,189,0.9047619047619048
2019/9/28,Saturday,135,0.9407407407407408
2019/9/29,Sunday,138,0.9420289855072465
2019/9/30,Monday,178,0.9325842696629212
2019/10/1,Tuesday,228,0.912280701754386
2019/10/2,Wednesday,201,0.9402985074626866
2019/10/3,Thursday,222,0.918918918918919
2019/10/4,Friday,188,0.8829787234042553
2019/10/5,Saturday,150,0.92
2019/10/6,Sunday,122,0.9344262295081968
2019/10/7,Monday,216,0.9166666666666666
2019/10/8,Tuesday,216,0.8981481481481481
2019/10/9,Wednesday,201,0.9402985074626866
2019/10/10,Thursday,185,0.9567567567567568
2019/10/11,Friday,188,0.9680851063829788
2019/10/12,Saturday,155,0.9612903225806452
2019/10/13,Sunday,131,0.8931297709923665
2019/10/14,Monday,141,0.9290780141843972
2019/10/15,Tuesday,163,0.950920245398773
2019/10/16,Wednesday,215,0.9069767441860463
2019/10/17,Thursday,176,0.8636363636363636
2019/10/18,Friday,182,0.9010989010989012
2019/10/19,Saturday,184,0.9130434782608696
2019/10/20,Sunday,155,0.9483870967741936
2019/10/21,Monday,173,0.9190751445086706
2019/10/22,Tuesday,192,0.9166666666666666
2019/10/23,Wednesday,214,0.9345794392523364
2019/10/24,Thursday,198,0.9393939393939394
2019/10/25,Friday,195,0.917948717948718
2019/10/26,Saturday,157,0.9490445859872612
2019/10/27,Sunday,122,0.9836065573770492
2019/10/28,Monday,162,0.925925925925926
2019/10/29,Tuesday,186,0.9032258064516128
2019/10/30,Wednesday,156,0.9487179487179488
2019/10/31,Thursday,199,0.9195979899497488
2019/11/1,Friday,178,0.9662921348314608
2019/11/2,Saturday,136,0.9264705882352942
2019/11/3,Sunday,134,0.8955223880597015
2019/11/4,Monday,143,0.944055944055944
2019/11/5,Tuesday,157,0.9235668789808916
2019/11/6,Wednesday,172,0.8837209302325582
2019/11/7,Thursday,154,0.922077922077922
2019/11/8,Friday,146,0.9178082191780822
2019/11/9,Saturday,131,0.9541984732824428
2019/11/10,Sunday,115,0.8782608695652174
2019/11/11,Monday,125,0.92
2019/11/12,Tuesday,170,0.9294117647058824
2019/11/13,Wednesday,154,0.935064935064935
2019/11/14,Thursday,150,0.9066666666666666
2019/11/15,Friday,142,0.8873239436619719
2019/11/16,Saturday,156,0.8974358974358975
2019/11/17,Sunday,130,0.8923076923076924
2019/11/18,Monday,157,0.8980891719745223
2019/11/19,Tuesday,167,0.8922155688622755
2019/11/20,Wednesday,143,0.944055944055944
2019/11/21,Thursday,161,0.9130434782608696
2019/11/22,Friday,164,0.926829268292683
2019/11/23,Saturday,149,0.9194630872483222
2019/11/24,Sunday,111,0.8738738738738738
