Date,Day of Week,total_flow,weighted_avg_asymmetry
2019/5/13,Monday,2282,0.8921998247151621
2019/5/14,Tuesday,2376,0.8914141414141414
2019/5/15,Wednesday,2292,0.887434554973822
2019/5/16,Thursday,2385,0.8767295597484277
2019/5/17,Friday,2409,0.8937318389373183
2019/5/18,Saturday,1957,0.885539090444558
2019/5/19,Sunday,1632,0.9105392156862744
2019/5/20,Monday,2186,0.8966148215919487
2019/5/21,Tuesday,2241,0.9098616688978136
2019/5/22,Wednesday,2296,0.8928571428571429
2019/5/23,Thursday,2371,0.877688738928722
2019/5/24,Friday,2331,0.8927498927498928
2019/5/25,Saturday,1960,0.903061224489796
2019/5/26,Sunday,1722,0.9059233449477352
2019/5/27,Monday,1599,0.9061913696060038
2019/5/28,Tuesday,2143,0.8852076528231452
2019/5/29,Wednesday,2331,0.8841698841698842
2019/5/30,Thursday,2328,0.8934707903780069
2019/5/31,Friday,2440,0.8942622950819672
2019/6/1,Saturday,2047,0.885686370297997
2019/6/2,Sunday,1743,0.9013195639701664
2019/6/3,Monday,2267,0.894133215703573
2019/6/4,Tuesday,2283,0.8843626806833115
2019/6/5,Wednesday,2307,0.8968357173818813
2019/6/6,Thursday,2303,0.8862353452019105
2019/6/7,Friday,2211,0.8787878787878788
2019/6/8,Saturday,1951,0.8739108149666838
2019/6/9,Sunday,1557,0.8895311496467566
2019/6/10,Monday,2077,0.8815599422243621
2019/6/11,Tuesday,2153,0.8894565722248026
2019/6/12,Wednesday,2191,0.8922866271109082
2019/6/13,Thursday,2024,0.9100790513833992
2019/6/14,Friday,2161,0.9074502545118
2019/6/15,Saturday,1790,0.8938547486033519
2019/6/16,Sunday,1239,0.9354317998385796
2019/6/17,Monday,1888,0.8983050847457628
2019/6/18,Tuesday,2050,0.8917073170731707
2019/6/19,Wednesday,2121,0.884959924563885
2019/6/20,Thursday,2148,0.8854748603351955
2019/6/21,Friday,2158,0.8897126969416126
2019/6/22,Saturday,1727,0.9154603358425014
2019/6/23,Sunday,1587,0.8991808443604284
2019/6/24,Monday,1935,0.9142118863049096
2019/6/25,Tuesday,1822,0.8990120746432492
2019/6/26,Wednesday,1831,0.9104314582195522
2019/6/27,Thursday,1855,0.9029649595687332
2019/6/28,Friday,1832,0.9082969432314412
2019/6/29,Saturday,1429,0.9174247725682296
2019/6/30,Sunday,1255,0.901195219123506
2019/7/1,Monday,1794,0.915273132664437
2019/7/2,Tuesday,1818,0.911991199119912
2019/7/3,Wednesday,1903,0.906463478717814
2019/7/4,Thursday,1429,0.8964310706787963
2019/7/5,Friday,1766,0.9082672706681768
2019/7/6,Saturday,1585,0.894006309148265
2019/7/7,Sunday,1305,0.8942528735632184
2019/7/8,Monday,1718,0.8987194412107101
2019/7/9,Tuesday,1920,0.89375
2019/7/10,Wednesday,1892,0.9059196617336152
2019/7/11,Thursday,1865,0.9045576407506702
2019/7/12,Friday,1916,0.9144050104384134
2019/7/13,Saturday,1504,0.9029255319148936
2019/7/14,Sunday,1325,0.9245283018867924
2019/7/15,Monday,1853,0.9028602266594712
2019/7/16,Tuesday,1823,0.9100383982446516
2019/7/17,Wednesday,1851,0.9157212317666128
2019/7/18,Thursday,1888,0.9078389830508474
2019/7/19,Friday,1939,0.9092315626611656
2019/7/20,Saturday,1510,0.9364238410596026
2019/7/21,Sunday,1438,0.9165507649513212
2019/7/22,Monday,1867,0.9164434922335296
2019/7/23,Tuesday,1850,0.9167567567567568
2019/7/24,Wednesday,1893,0.9123085050184891
2019/7/25,Thursday,1696,0.9174528301886792
2019/7/26,Friday,1790,0.906145251396648
2019/7/27,Saturday,1525,0.918688524590164
2019/7/28,Sunday,1353,0.9275683665927568
2019/7/29,Monday,1700,0.928235294117647
2019/7/30,Tuesday,1725,0.9246376811594202
2019/7/31,Wednesday,1808,0.9292035398230089
2019/8/1,Thursday,1715,0.921865889212828
2019/8/2,Friday,1835,0.9106267029972752
2019/8/3,Saturday,1479,0.9066937119675456
2019/8/4,Sunday,1252,0.9105431309904152
2019/8/5,Monday,1702,0.9118683901292596
2019/8/6,Tuesday,1743,0.9265633964429144
2019/8/7,Wednesday,1719,0.9092495636998256
2019/8/8,Thursday,1664,0.9278846153846154
2019/8/9,Friday,1992,0.8975903614457831
2019/8/10,Saturday,1608,0.9154228855721394
2019/8/11,Sunday,1246,0.9085072231139648
2019/8/12,Monday,1847,0.8906334596643205
2019/8/13,Tuesday,1813,0.8996138996138996
2019/8/14,Wednesday,1915,0.8986945169712793
2019/8/15,Thursday,1851,0.9135602377093462
2019/8/16,Friday,2031,0.8995568685376661
2019/8/17,Saturday,1745,0.9037249283667622
2019/8/18,Sunday,1479,0.9093982420554428
2019/8/19,Monday,1991,0.9015570065293822
2019/8/20,Tuesday,1936,0.893595041322314
2019/8/21,Wednesday,2239,0.8856632425189817
2019/8/22,Thursday,2473,0.8964820056611403
2019/8/23,Friday,2479,0.9023799919322308
2019/8/24,Saturday,2090,0.8899521531100478
2019/8/25,Sunday,1731,0.8890814558058926
2019/8/26,Monday,2371,0.8911851539434837
2019/8/27,Tuesday,2368,0.8893581081081081
2019/8/28,Wednesday,2318,0.8714408973252804
2019/8/29,Thursday,2198,0.8707916287534122
2019/8/30,Friday,2149,0.8808748255002327
2019/8/31,Saturday,1462,0.8823529411764706
2019/9/1,Sunday,1411,0.8880226789510985
2019/9/2,Monday,1373,0.8455935906773488
2019/9/3,Tuesday,1916,0.8475991649269311
2019/9/4,Wednesday,2574,0.8453768453768454
2019/9/5,Thursday,2676,0.8609865470852018
2019/9/6,Friday,2813,0.8897973693565588
2019/9/7,Saturday,2405,0.8503118503118503
2019/9/8,Sunday,2079,0.8614718614718615
2019/9/9,Monday,2663,0.8715734134434848
2019/9/10,Tuesday,2741,0.8635534476468442
2019/9/11,Wednesday,2716,0.8696612665684831
2019/9/12,Thursday,2674,0.8735976065818998
2019/9/13,Friday,2780,0.8935251798561151
2019/9/14,Saturday,2272,0.8653169014084507
2019/9/15,Sunday,2026,0.8529121421520237
2019/9/16,Monday,2551,0.8737749901999216
2019/9/17,Tuesday,2716,0.8777614138438881
2019/9/18,Wednesday,2641,0.8576296857251041
2019/9/19,Thursday,2597,0.8929534077782056
2019/9/20,Friday,2629,0.8896918980600989
2019/9/21,Saturday,1883,0.8948486457780138
2019/9/22,Sunday,1803,0.8835274542429284
2019/9/23,Monday,2261,0.885891198584697
2019/9/24,Tuesday,2297,0.8955158902916848
2019/9/25,Wednesday,2155,0.8923433874709977
2019/9/26,Thursday,2058,0.9096209912536444
2019/9/27,Friday,2101,0.9067110899571632
2019/9/28,Saturday,1615,0.9207430340557275
2019/9/29,Sunday,1481,0.912221471978393
2019/9/30,Monday,1726,0.899188876013905
2019/10/1,Tuesday,1983,0.9001512859304085
2019/10/2,Wednesday,2059,0.9057795046138902
2019/10/3,Thursday,1966,0.8860630722278738
2019/10/4,Friday,2030,0.9064039408866996
2019/10/5,Saturday,1718,0.89988358556461
2019/10/6,Sunday,1462,0.8837209302325582
2019/10/7,Monday,1794,0.9085841694537348
2019/10/8,Tuesday,1958,0.9080694586312564
2019/10/9,Wednesday,1593,0.9221594475831764
2019/10/10,Thursday,1812,0.91280353200883
2019/10/11,Friday,1848,0.9329004329004328
2019/10/12,Saturday,1438,0.9082058414464534
2019/10/13,Sunday,1241,0.9210314262691378
2019/10/14,Monday,1519,0.936800526662278
2019/10/15,Tuesday,1728,0.9340277777777778
2019/10/16,Wednesday,1980,0.9202020202020202
2019/10/17,Thursday,1929,0.9253499222395024
2019/10/18,Friday,2011,0.9204375932371954
2019/10/19,Saturday,1605,0.9302180685358256
2019/10/20,Sunday,1398,0.932761087267525
2019/10/21,Monday,1709,0.9379754242246928
2019/10/22,Tuesday,1888,0.9120762711864406
2019/10/23,Wednesday,1963,0.9184921039225676
2019/10/24,Thursday,1979,0.934310257705912
2019/10/25,Friday,1927,0.9045147898287492
2019/10/26,Saturday,1665,0.927927927927928
2019/10/27,Sunday,1351,0.8963730569948186
2019/10/28,Monday,1884,0.9256900212314224
2019/10/29,Tuesday,1777,0.9245920090039392
2019/10/30,Wednesday,1792,0.9319196428571428
2019/10/31,Thursday,1845,0.9230352303523036
2019/11/1,Friday,1865,0.9227882037533512
2019/11/2,Saturday,1497,0.918503674014696
2019/11/3,Sunday,1298,0.9137134052388288
2019/11/4,Monday,1693,0.932663910218547
2019/11/5,Tuesday,1708,0.9344262295081968
2019/11/6,Wednesday,1840,0.9271739130434784
2019/11/7,Thursday,1772,0.9322799097065464
2019/11/8,Friday,1851,0.9157212317666128
2019/11/9,Saturday,1393,0.9296482412060302
2019/11/10,Sunday,1315,0.8996197718631179
2019/11/11,Monday,1606,0.921544209215442
2019/11/12,Tuesday,1805,0.918005540166205
2019/11/13,Wednesday,1820,0.9241758241758242
2019/11/14,Thursday,1822,0.9187705817782656
2019/11/15,Friday,1871,0.9166221272047034
2019/11/16,Saturday,1556,0.9318766066838048
2019/11/17,Sunday,1214,0.9110378912685336
2019/11/18,Monday,1723,0.922228670922809
2019/11/19,Tuesday,1845,0.9165311653116532
2019/11/20,Wednesday,1847,0.9296155928532756
2019/11/21,Thursday,1814,0.9437706725468578
2019/11/22,Friday,1929,0.9284603421461898
2019/11/23,Saturday,1543,0.9170447180816592
2019/11/24,Sunday,1275,0.9152941176470588
2019/11/25,Monday,1864,0.915236051502146
2019/11/26,Tuesday,1801,0.9200444197667962
2019/11/27,Wednesday,1802,0.925638179800222
2019/11/28,Thursday,991,0.9011099899091828
2019/11/29,Friday,1380,0.9202898550724636
2019/11/30,Saturday,1355,0.9350553505535056
2019/12/1,Sunday,1190,0.9176470588235294
2019/12/2,Monday,1740,0.928735632183908
2019/12/3,Tuesday,1954,0.917093142272262
2019/12/4,Wednesday,1929,0.9222395023328148
2019/12/5,Thursday,1980,0.9181818181818182
2019/12/6,Friday,2155,0.9127610208816704
2019/12/7,Saturday,1739,0.912593444508338
2019/12/8,Sunday,1455,0.9285223367697596
2019/12/9,Monday,1798,0.92880978865406
2019/12/10,Tuesday,1889,0.9089465325569084
2019/12/11,Wednesday,1952,0.9159836065573772
2019/12/12,Thursday,1875,0.9221333333333334
2019/12/13,Friday,2017,0.910758552305404
2019/12/14,Saturday,1587,0.9319470699432892
2019/12/15,Sunday,1342,0.8986587183308494
2019/12/16,Monday,1925,0.9148051948051948
2019/12/17,Tuesday,1935,0.9266149870801034
2019/12/18,Wednesday,2000,0.913
2019/12/19,Thursday,1890,0.9142857142857144
2019/12/20,Friday,1939,0.926766374419804
2019/12/21,Saturday,1468,0.9087193460490464
2019/12/22,Sunday,1281,0.8985167837626854
2019/12/23,Monday,1696,0.9221698113207548
2019/12/24,Tuesday,1394,0.9081779053084648
2019/12/25,Wednesday,933,0.9356913183279744
2019/12/26,Thursday,1458,0.935528120713306
2019/12/27,Friday,1526,0.9515072083879424
2019/12/28,Saturday,1277,0.9342208300704776
2019/12/29,Sunday,1180,0.928813559322034
2019/12/30,Monday,1543,0.933895009721322
2019/12/31,Tuesday,1520,0.9078947368421052
