Date,Day of Week,total_flow,weighted_avg_asymmetry
2019/4/27,Saturday,3535,0.8749646393210749
2019/4/28,Sunday,2777,0.8653222902412675
2019/4/29,Monday,3371,0.8718481162859686
2019/4/30,Tuesday,3252,0.8720787207872078
2019/5/1,Wednesday,3811,0.8693256363159276
2019/5/2,Thursday,3568,0.8716367713004485
2019/5/3,Friday,3692,0.875406283856988
2019/5/4,Saturday,3200,0.88875
2019/5/5,Sunday,2510,0.8844621513944223
2019/5/6,Monday,3243,0.8828245451742214
2019/5/7,Tuesday,3219,0.8825722273998136
2019/5/8,Wednesday,3522,0.8852924474730267
2019/5/9,Thursday,3382,0.8787699586043761
2019/5/10,Friday,3728,0.8857296137339056
2019/5/11,Saturday,3231,0.889817393995667
2019/5/12,Sunday,2666,0.9077269317329332
2019/5/13,Monday,3164,0.881795195954488
2019/5/14,Tuesday,3230,0.871826625386997
2019/5/15,Wednesday,3593,0.8669635402170888
2019/5/16,Thursday,3542,0.8825522303783173
2019/5/17,Friday,3605,0.8729542302357837
2019/5/18,Saturday,3145,0.8842607313195548
2019/5/19,Sunday,2676,0.8901345291479821
2019/5/20,Monday,3085,0.8846029173419773
2019/5/21,Tuesday,3141,0.8993950971028335
2019/5/22,Wednesday,3343,0.8845348489380795
2019/5/23,Thursday,3382,0.8835008870490834
2019/5/24,Friday,3484,0.8765786452353617
2019/5/25,Saturday,3004,0.8941411451398136
2019/5/26,Sunday,2443,0.9083094555873924
2019/5/27,Monday,2300,0.9008695652173913
2019/5/28,Tuesday,3082,0.8851395197923426
2019/5/29,Wednesday,3162,0.8747628083491461
2019/5/30,Thursday,3232,0.8886138613861386
2019/5/31,Friday,3514,0.8861696072851452
2019/6/1,Saturday,3049,0.8819285011479173
2019/6/2,Sunday,2642,0.8909916729750189
2019/6/3,Monday,3200,0.881875
2019/6/4,Tuesday,3258,0.8882750153468385
2019/6/5,Wednesday,3386,0.880685174246899
2019/6/6,Thursday,3385,0.8901033973412112
2019/6/7,Friday,3582,0.8844221105527639
2019/6/8,Saturday,3079,0.8882754140954855
2019/6/9,Sunday,2562,0.9000780640124902
2019/6/10,Monday,2994,0.8944555778223113
2019/6/11,Tuesday,3322,0.8946417820590006
2019/6/12,Wednesday,3112,0.890745501285347
2019/6/13,Thursday,2965,0.8981450252951096
2019/6/14,Friday,3263,0.9178669935642048
2019/6/15,Saturday,2922,0.921286789869952
2019/6/16,Sunday,2458,0.9080553295362084
2019/6/17,Monday,2861,0.8993358965396715
2019/6/18,Tuesday,2977,0.8951965065502183
2019/6/19,Wednesday,3202,0.8906933166770769
2019/6/20,Thursday,3178,0.89490245437382
2019/6/21,Friday,3293,0.8949286365016702
2019/6/22,Saturday,2903,0.9118153634171546
2019/6/23,Sunday,2575,0.883495145631068
2019/6/24,Monday,2836,0.8899858956276445
2019/6/25,Tuesday,2894,0.8935729094678645
2019/6/26,Wednesday,3122,0.8949391415759129
2019/6/27,Thursday,3112,0.8991002570694088
2019/6/28,Friday,3279,0.9024092711192436
2019/6/29,Saturday,2797,0.9106185198426886
2019/6/30,Sunday,2403,0.9017894298793176
2019/7/1,Monday,3046,0.912015758371635
2019/7/2,Tuesday,2952,0.8895663956639567
2019/7/3,Wednesday,3228,0.8884758364312267
2019/7/4,Thursday,2291,0.8926233085988651
2019/7/5,Friday,2817,0.8984735534256301
2019/7/6,Saturday,2623,0.9069767441860463
2019/7/7,Sunday,2265,0.901103752759382
2019/7/8,Monday,2883,0.9049601109954908
2019/7/9,Tuesday,3009,0.9002991026919243
2019/7/10,Wednesday,3049,0.8937356510331256
2019/7/11,Thursday,2836,0.9097320169252467
2019/7/12,Friday,3239,0.9036739734485952
2019/7/13,Saturday,2808,0.9052706552706552
2019/7/14,Sunday,2372,0.9055649241146712
2019/7/15,Monday,2924,0.9049247606019152
2019/7/16,Tuesday,2991,0.9043798060849214
2019/7/17,Wednesday,3038,0.9104674127715604
2019/7/18,Thursday,2983,0.9081461615822995
2019/7/19,Friday,3305,0.9201210287443268
2019/7/20,Saturday,2781,0.9137001078748652
2019/7/21,Sunday,2465,0.9050709939148072
2019/7/22,Monday,2666,0.9122280570142536
2019/7/23,Tuesday,2962,0.9095205941931128
2019/7/24,Wednesday,2862,0.8923829489867225
2019/7/25,Thursday,2846,0.921293042867182
2019/7/26,Friday,3046,0.9061063690085358
2019/7/27,Saturday,2715,0.9160220994475138
2019/7/28,Sunday,2306,0.9210754553339116
2019/7/29,Monday,2775,0.9156756756756756
2019/7/30,Tuesday,2775,0.9127927927927928
2019/7/31,Wednesday,2910,0.911340206185567
2019/8/1,Thursday,2905,0.9118760757314974
2019/8/2,Friday,3077,0.9064023399415014
2019/8/3,Saturday,2813,0.9189477426235336
2019/8/4,Sunday,2247,0.9154428126390745
2019/8/5,Monday,2869,0.9170442662948762
2019/8/6,Tuesday,2792,0.91189111747851
2019/8/7,Wednesday,2823,0.9213602550478216
2019/8/8,Thursday,2927,0.9029723266142808
2019/8/9,Friday,3321,0.9012345679012346
2019/8/10,Saturday,2869,0.9093760892296968
2019/8/11,Sunday,2655,0.8998116760828625
2019/8/12,Monday,3008,0.9009308510638298
2019/8/13,Tuesday,2894,0.9129232895646164
2019/8/14,Wednesday,3077,0.9005524861878453
2019/8/15,Thursday,3101,0.8980973879393744
2019/8/16,Friday,3395,0.8898379970544918
2019/8/17,Saturday,3081,0.8954884777669588
2019/8/18,Sunday,2545,0.8781925343811395
2019/8/19,Monday,3101,0.909061593034505
2019/8/20,Tuesday,3099,0.8851242336237496
2019/8/21,Wednesday,3245,0.8952234206471494
2019/8/22,Thursday,3359,0.8904435844001191
2019/8/23,Friday,3519,0.8982665529980108
2019/8/24,Saturday,3116,0.9069319640564828
2019/8/25,Sunday,2651,0.8928706148623161
2019/8/26,Monday,3037,0.9038524860059268
2019/8/27,Tuesday,3123,0.8853666346461736
2019/8/28,Wednesday,3050,0.8918032786885246
2019/8/29,Thursday,3239,0.8870021611608521
2019/8/30,Friday,3493,0.8935012882908675
2019/8/31,Saturday,3019,0.8966545213646903
2019/9/1,Sunday,2566,0.8791893998441154
2019/9/2,Monday,2301,0.8974358974358975
2019/9/3,Tuesday,3238,0.8987029030265596
2019/9/4,Wednesday,3390,0.8867256637168142
2019/9/5,Thursday,3509,0.8894271872328299
2019/9/6,Friday,3888,0.8847736625514403
2019/9/7,Saturday,3252,0.8892988929889298
2019/9/8,Sunday,2748,0.8871906841339156
2019/9/9,Monday,3283,0.9007005787389583
2019/9/10,Tuesday,3437,0.8876927553098632
2019/9/11,Wednesday,3495,0.8901287553648068
2019/9/12,Thursday,3446,0.8833430063842136
2019/9/13,Friday,3929,0.8915754644947824
2019/9/14,Saturday,3363,0.8858162355040142
2019/9/15,Sunday,2649,0.8807097017742544
2019/9/16,Monday,3306,0.9074410163339384
2019/9/17,Tuesday,3586,0.8984941438929169
2019/9/18,Wednesday,3557,0.8791116109080686
2019/9/19,Thursday,3418,0.8818022235225278
2019/9/20,Friday,3809,0.8839590443686007
2019/9/21,Saturday,3095,0.891437802907916
2019/9/22,Sunday,2597,0.8852522140931844
2019/9/23,Monday,3076,0.8894668400520156
2019/9/24,Tuesday,3216,0.902363184079602
2019/9/25,Wednesday,3090,0.8964401294498382
2019/9/26,Thursday,3104,0.8962628865979382
2019/9/27,Friday,3285,0.9013698630136986
2019/9/28,Saturday,2855,0.8942206654991244
2019/9/29,Sunday,2424,0.8886138613861386
2019/9/30,Monday,2901,0.9000344708721131
2019/10/1,Tuesday,3421,0.8842443729903537
2019/10/2,Wednesday,3168,0.9015151515151516
2019/10/3,Thursday,2882,0.9063150589868147
2019/10/4,Friday,3204,0.8882646691635455
2019/10/5,Saturday,2929,0.9071355411403208
2019/10/6,Sunday,2154,0.8978644382544104
2019/10/7,Monday,2670,0.906367041198502
2019/10/8,Tuesday,3157,0.9132087424770352
2019/10/9,Wednesday,2683,0.90831159150205
2019/10/10,Thursday,2644,0.9190620272314676
2019/10/11,Friday,2994,0.9138276553106212
2019/10/12,Saturday,2616,0.9174311926605504
2019/10/13,Sunday,2163,0.9158576051779936
2019/10/14,Monday,2306,0.9271465741543798
2019/10/15,Tuesday,2729,0.9076584829607915
2019/10/16,Wednesday,2793,0.9219477264590048
2019/10/17,Thursday,2777,0.9078141879726324
2019/10/18,Friday,3052,0.9200524246395806
2019/10/19,Saturday,2767,0.9291651608239972
2019/10/20,Sunday,2287,0.9274158285964144
2019/10/21,Monday,2733,0.9136480058543724
2019/10/22,Tuesday,2656,0.9073795180722892
2019/10/23,Wednesday,2768,0.9060693641618496
2019/10/24,Thursday,2913,0.9066254720219704
2019/10/25,Friday,2940,0.902721088435374
