Date,Day of Week,total_flow,weighted_avg_asymmetry
2019/5/14,Tuesday,12417,0.9375050334219216
2019/5/15,Wednesday,12460,0.9375601926163724
2019/5/16,Thursday,12172,0.9398619783108776
2019/5/17,Friday,12863,0.9371841716551348
2019/5/18,Saturday,10050,0.9391044776119404
2019/5/19,Sunday,8045,0.9410814170292108
2019/5/20,Monday,11132,0.9466403162055336
2019/5/21,Tuesday,11509,0.9459553392996786
2019/5/22,Wednesday,11878,0.9420777908738844
2019/5/23,Thursday,11753,0.9474176805921892
2019/5/24,Friday,12059,0.941454515299776
2019/5/25,Saturday,9619,0.9413660463665662
2019/5/26,Sunday,7204,0.9491948917268184
2019/5/27,Monday,7238,0.9557888919591048
2019/5/28,Tuesday,11068,0.9503071919045898
2019/5/29,Wednesday,12025,0.9462785862785864
2019/5/30,Thursday,11649,0.9450596617735428
2019/5/31,Friday,12750,0.9430588235294116
2019/6/1,Saturday,9676,0.9390243902439024
2019/6/2,Sunday,8168,0.944662095984329
2019/6/3,Monday,11671,0.9477336989118328
2019/6/4,Tuesday,12058,0.9464256095538232
2019/6/5,Wednesday,12334,0.9400032430679424
2019/6/6,Thursday,12418,0.9384764052182316
2019/6/7,Friday,12691,0.9375935702466316
2019/6/8,Saturday,10321,0.9379905047960468
2019/6/9,Sunday,8865,0.9460800902425268
2019/6/10,Monday,11446,0.9479294076533288
2019/6/11,Tuesday,11797,0.9486310078833602
2019/6/12,Wednesday,11927,0.9413096336044268
2019/6/13,Thursday,10848,0.9498525073746312
2019/6/14,Friday,11899,0.9445331540465586
2019/6/15,Saturday,9805,0.9467618561958184
2019/6/16,Sunday,7783,0.9457792624951818
2019/6/17,Monday,10780,0.9465677179962896
2019/6/18,Tuesday,11415,0.9498904949627685
2019/6/19,Wednesday,11548,0.9463110495323864
2019/6/20,Thursday,11830,0.9465765004226544
2019/6/21,Friday,11560,0.944636678200692
2019/6/22,Saturday,9434,0.947636209455162
2019/6/23,Sunday,8161,0.9443695625536086
2019/6/24,Monday,10999,0.9463587598872624
2019/6/25,Tuesday,11190,0.9481680071492404
2019/6/26,Wednesday,11259,0.9470645705657696
2019/6/27,Thursday,11635,0.9472281908036098
2019/6/28,Friday,12145,0.9425277892136682
2019/6/29,Saturday,9373,0.9453750133361783
2019/6/30,Sunday,7788,0.9494093477144324
2019/7/1,Monday,10674,0.9494097807757168
2019/7/2,Tuesday,11378,0.9437510986113552
2019/7/3,Wednesday,11462,0.941022509160705
2019/7/4,Thursday,7369,0.9457185506853032
2019/7/5,Friday,10418,0.9414474947206758
2019/7/6,Saturday,9276,0.9465286761535144
2019/7/7,Sunday,7788,0.9396507447354904
2019/7/8,Monday,11171,0.9410974845582312
2019/7/9,Tuesday,11396,0.947876447876448
2019/7/10,Wednesday,11757,0.945394233222761
2019/7/11,Thursday,11859,0.9391179694746606
2019/7/12,Friday,12228,0.9424272162250572
2019/7/13,Saturday,9996,0.943577430972389
2019/7/14,Sunday,8247,0.9519825391051292
2019/7/15,Monday,11266,0.9424818036570212
2019/7/16,Tuesday,12052,0.9427480916030534
2019/7/17,Wednesday,11659,0.9487091517282786
2019/7/18,Thursday,11781,0.945845004668534
2019/7/19,Friday,11662,0.943577430972389
2019/7/20,Saturday,9989,0.9437381119231154
2019/7/21,Sunday,8448,0.9417613636363636
2019/7/22,Monday,10881,0.9452256226449774
2019/7/23,Tuesday,11580,0.9407599309153714
2019/7/24,Wednesday,11406,0.9468700683850604
2019/7/25,Thursday,11294,0.951301576058084
2019/7/26,Friday,11543,0.9445551416442866
2019/7/27,Saturday,9456,0.9509306260575296
2019/7/28,Sunday,7907,0.9433413431136968
2019/7/29,Monday,10528,0.9469984802431612
2019/7/30,Tuesday,10781,0.9456451164084964
2019/7/31,Wednesday,10832,0.950516986706056
2019/8/1,Thursday,11569,0.9424323623476532
2019/8/2,Friday,11711,0.9407394757066008
2019/8/3,Saturday,9474,0.9381465062275702
2019/8/4,Sunday,7948,0.9398590840463008
2019/8/5,Monday,10929,0.942355201756794
2019/8/6,Tuesday,10911,0.9455595270827604
2019/8/7,Wednesday,10825,0.9499307159353348
2019/8/8,Thursday,11594,0.9382439192685872
2019/8/9,Friday,12882,0.9180251513740102
2019/8/10,Saturday,10628,0.9234098607452014
2019/8/11,Sunday,9035,0.9214167127836193
2019/8/12,Monday,11942,0.916094456539943
2019/8/13,Tuesday,12694,0.9146053253505592
2019/8/14,Wednesday,12952,0.9079678814082768
2019/8/15,Thursday,13410,0.8994780014914243
2019/8/16,Friday,13529,0.9021361519698424
2019/8/17,Saturday,11207,0.9032747390024092
2019/8/18,Sunday,9753,0.9027991387265456
2019/8/19,Monday,12624,0.9066856780735107
2019/8/20,Tuesday,13150,0.9032699619771865
2019/8/21,Wednesday,13128,0.9085923217550276
2019/8/22,Thursday,13248,0.9119867149758454
2019/8/23,Friday,13259,0.9211101893053776
2019/8/24,Saturday,11115,0.922986954565902
2019/8/25,Sunday,9338,0.923752409509531
2019/8/26,Monday,12692,0.9188465174913332
2019/8/27,Tuesday,13294,0.9280878591845946
2019/8/28,Wednesday,13315,0.9232444611340592
2019/8/29,Thursday,13334,0.9271036448177592
2019/8/30,Friday,13174,0.9225747684833764
2019/8/31,Saturday,10195,0.9185875429131928
2019/9/1,Sunday,9634,0.9034668881046294
2019/9/2,Monday,10041,0.9041928094811272
2019/9/3,Tuesday,15558,0.9007584522432188
2019/9/4,Wednesday,15922,0.8928526567014194
2019/9/5,Thursday,15384,0.9015860634425376
2019/9/6,Friday,15547,0.9082781243969896
2019/9/7,Saturday,12990,0.8994611239414935
2019/9/8,Sunday,10823,0.8856139702485447
2019/9/9,Monday,15407,0.894593366651522
2019/9/10,Tuesday,15504,0.8938338493292054
2019/9/11,Wednesday,15625,0.909632
2019/9/12,Thursday,15980,0.9110137672090112
2019/9/13,Friday,16057,0.9144298436818832
2019/9/14,Saturday,12722,0.9237541267096367
2019/9/15,Sunday,10338,0.9276455794157478
2019/9/16,Monday,14420,0.9257975034674064
2019/9/17,Tuesday,15223,0.9174932667673914
2019/9/18,Wednesday,15057,0.9161851630470876
2019/9/19,Thursday,15118,0.9167879349120254
2019/9/20,Friday,14763,0.9112646481067532
2019/9/21,Saturday,11898,0.9193141704488148
2019/9/22,Sunday,10127,0.9038214673644712
2019/9/23,Monday,13199,0.9209030987196
2019/9/24,Tuesday,13421,0.9144624096565084
2019/9/25,Wednesday,13116,0.9107959743824336
2019/9/26,Thursday,12978,0.9110802897210664
2019/9/27,Friday,13391,0.9215891270256142
2019/9/28,Saturday,10035,0.9196811160936722
2019/9/29,Sunday,9071,0.9118068570168668
2019/9/30,Monday,11853,0.9125959672656712
2019/10/1,Tuesday,13825,0.9132007233273056
2019/10/2,Wednesday,14251,0.9065328748859728
2019/10/3,Thursday,14004,0.8946015424164524
2019/10/4,Friday,13793,0.8974842311317335
2019/10/5,Saturday,11055,0.8981456354590683
2019/10/6,Sunday,9054,0.8809366026065827
2019/10/7,Monday,13062,0.8961874138723014
2019/10/8,Tuesday,13270,0.9199698568198944
2019/10/9,Wednesday,10608,0.9487179487179488
2019/10/10,Thursday,11497,0.9469426806993128
2019/10/11,Friday,11124,0.9460625674217908
2019/10/12,Saturday,8951,0.9503966037314266
2019/10/13,Sunday,7377,0.9495729971533144
2019/10/14,Monday,10235,0.951343429408891
2019/10/15,Tuesday,11712,0.948941256830601
2019/10/16,Wednesday,13148,0.953300882263462
2019/10/17,Thursday,12769,0.95457749236432
2019/10/18,Friday,12989,0.9428747401647548
