Date,Day of Week,total_flow,weighted_avg_asymmetry
2019/4/27,Saturday,4210,0.8470308788598575
2019/4/28,Sunday,3131,0.8518045352922389
2019/4/29,Monday,3439,0.8301831927886013
2019/4/30,Tuesday,3464,0.8250577367205543
2019/5/1,Wednesday,3791,0.8063835399630704
2019/5/2,Thursday,3683,0.8289437958186261
2019/5/3,Friday,3797,0.8251250987621807
2019/5/4,Saturday,3294,0.8312082574377656
2019/5/5,Sunday,2965,0.8414839797639123
2019/5/6,Monday,3315,0.8099547511312217
2019/5/7,Tuesday,3264,0.8241421568627451
2019/5/8,Wednesday,3726,0.8389694041867954
2019/5/9,Thursday,3546,0.8228990411731528
2019/5/10,Friday,3596,0.8325917686318132
2019/5/11,Saturday,3069,0.84099055066797
2019/5/12,Sunday,2989,0.8788892606222817
2019/5/13,Monday,3160,0.8443037974683544
2019/5/14,Tuesday,3358,0.8314472900536033
2019/5/15,Wednesday,3398,0.8381400824014126
2019/5/16,Thursday,3455,0.8408104196816208
2019/5/17,Friday,3580,0.8446927374301676
2019/5/18,Saturday,2979,0.833501174890903
2019/5/19,Sunday,2616,0.8746177370030581
2019/5/20,Monday,2903,0.8691009300723389
2019/5/21,Tuesday,3144,0.8498727735368957
2019/5/22,Wednesday,3225,0.838139534883721
2019/5/23,Thursday,3226,0.856788592684439
2019/5/24,Friday,3209,0.8348395138672484
2019/5/25,Saturday,2777,0.8566798703637019
2019/5/26,Sunday,2573,0.8624174115818111
2019/5/27,Monday,1985,0.8780856423173804
2019/5/28,Tuesday,2787,0.8701112307140294
2019/5/29,Wednesday,3411,0.8498973907944884
2019/5/30,Thursday,2974,0.8453261600537996
2019/5/31,Friday,3108,0.8462033462033463
2019/6/1,Saturday,3602,0.866740699611327
2019/6/2,Sunday,2667,0.8470191226096738
2019/6/3,Monday,2943,0.837580699966021
2019/6/4,Tuesday,3114,0.8330122029543995
2019/6/5,Wednesday,3363,0.8328873030032709
2019/6/6,Thursday,3224,0.847394540942928
2019/6/7,Friday,3247,0.8441638435478903
2019/6/8,Saturday,2947,0.839837122497455
2019/6/9,Sunday,2603,0.8340376488666923
2019/6/10,Monday,3076,0.842002600780234
2019/6/11,Tuesday,3120,0.841025641025641
2019/6/12,Wednesday,3102,0.8497743391360413
2019/6/13,Thursday,3161,0.847516608668143
2019/6/14,Friday,3361,0.8256471288307051
2019/6/15,Saturday,2855,0.8423817863397548
2019/6/16,Sunday,2462,0.8448415922014623
2019/6/17,Monday,2952,0.8394308943089431
2019/6/18,Tuesday,2990,0.8294314381270903
2019/6/19,Wednesday,3256,0.8409090909090909
2019/6/20,Thursday,3508,0.8329532497149373
2019/6/21,Friday,3569,0.8363687307369011
2019/6/22,Saturday,2997,0.8284951618284951
2019/6/23,Sunday,2654,0.8349660889223813
2019/6/24,Monday,3031,0.8515341471461564
2019/6/25,Tuesday,3010,0.840531561461794
2019/6/26,Wednesday,3025,0.8439669421487603
2019/6/27,Thursday,3072,0.8359375
2019/6/28,Friday,3029,0.8461538461538461
2019/6/29,Saturday,3014,0.8599867285998672
2019/6/30,Sunday,2296,0.8475609756097561
2019/7/1,Monday,2827,0.8379908029713478
2019/7/2,Tuesday,2941,0.833390003400204
2019/7/3,Wednesday,3131,0.817310763334398
2019/7/4,Thursday,2188,0.8464351005484461
2019/7/5,Friday,2883,0.8314255983350677
2019/7/6,Saturday,2496,0.8557692307692307
2019/7/7,Sunday,2901,0.8579800068941744
2019/7/8,Monday,2749,0.8348490360130957
2019/7/9,Tuesday,3035,0.8306425041186162
2019/7/10,Wednesday,2978,0.8139691067830759
2019/7/11,Thursday,3110,0.8392282958199357
2019/7/12,Friday,3126,0.835572616762636
2019/7/13,Saturday,2725,0.846605504587156
2019/7/14,Sunday,2466,0.8361719383617194
2019/7/15,Monday,2746,0.8215586307356154
2019/7/16,Tuesday,3007,0.8383771200532092
2019/7/17,Wednesday,3290,0.825531914893617
2019/7/18,Thursday,3018,0.8290258449304175
2019/7/19,Friday,2967,0.8483316481294236
2019/7/20,Saturday,2627,0.8424057860677578
2019/7/21,Sunday,2755,0.8548094373865699
2019/7/22,Monday,2847,0.8503688092729189
2019/7/23,Tuesday,2852,0.8583450210378681
2019/7/24,Wednesday,2948,0.833785617367707
2019/7/25,Thursday,2805,0.8467023172905526
2019/7/26,Friday,3055,0.8527004909983633
2019/7/27,Saturday,2789,0.8694872714234493
2019/7/28,Sunday,2234,0.8272157564905999
2019/7/29,Monday,2508,0.8604465709728868
2019/7/30,Tuesday,2670,0.8599250936329588
2019/7/31,Wednesday,2945,0.866213921901528
2019/8/1,Thursday,2923,0.8528908655490934
2019/8/2,Friday,2815,0.8429840142095915
2019/8/3,Saturday,3043,0.8711797568189287
2019/8/4,Sunday,2294,0.8482999128160419
2019/8/5,Monday,2618,0.8479755538579068
2019/8/6,Tuesday,2614,0.8607498087222647
2019/8/7,Wednesday,2735,0.850091407678245
2019/8/8,Thursday,2792,0.8538681948424068
2019/8/9,Friday,3192,0.8139097744360902
2019/8/10,Saturday,3042,0.8244575936883629
2019/8/11,Sunday,3059,0.8345864661654135
2019/8/12,Monday,3162,0.8500948766603416
2019/8/13,Tuesday,2961,0.8291117865585951
2019/8/14,Wednesday,3364,0.8489892984542212
2019/8/15,Thursday,3372,0.8285883748517201
2019/8/16,Friday,3259,0.8036207425590672
2019/8/17,Saturday,2893,0.8223297614932595
2019/8/18,Sunday,2608,0.816717791411043
2019/8/19,Monday,3070,0.8188925081433225
2019/8/20,Tuesday,3210,0.8311526479750779
2019/8/21,Wednesday,3295,0.8373292867981791
2019/8/22,Thursday,3822,0.8283621140763998
2019/8/23,Friday,3341,0.8108350793175696
2019/8/24,Saturday,2918,0.8046607265250172
2019/8/25,Sunday,2543,0.826189539913488
2019/8/26,Monday,3139,0.8126791971965595
2019/8/27,Tuesday,3536,0.8257918552036199
2019/8/28,Wednesday,3403,0.808404349103732
2019/8/29,Thursday,3581,0.8341245462161407
2019/8/30,Friday,3695,0.8284167794316644
2019/8/31,Saturday,3779,0.8322307488753639
2019/9/1,Sunday,3917,0.7983150370181261
2019/9/2,Monday,3089,0.78051149239236
2019/9/3,Tuesday,4051,0.7995556652678351
2019/9/4,Wednesday,4077,0.7905322541084131
2019/9/5,Thursday,4221,0.7915185974887468
2019/9/6,Friday,4246,0.7847385774846914
2019/9/7,Saturday,3730,0.7758713136729223
2019/9/8,Sunday,3456,0.7910879629629629
2019/9/9,Monday,4146,0.7896767969126869
2019/9/10,Tuesday,4103,0.7713867901535462
2019/9/11,Wednesday,4415,0.771687429218573
2019/9/12,Thursday,4673,0.8074042371067837
2019/9/13,Friday,4885,0.7875127942681679
2019/9/14,Saturday,4784,0.8035117056856187
2019/9/15,Sunday,4382,0.8169785486079416
2019/9/16,Monday,4981,0.8080706685404537
2019/9/17,Tuesday,4606,0.7724706904038211
2019/9/18,Wednesday,4480,0.7607142857142857
2019/9/19,Thursday,4318,0.7827698008337193
2019/9/20,Friday,4425,0.8038418079096045
2019/9/21,Saturday,4088,0.8057729941291585
2019/9/22,Sunday,3359,0.791604644239357
2019/9/23,Monday,3771,0.8042959427207638
2019/9/24,Tuesday,3812,0.8074501573976915
2019/9/25,Wednesday,3572,0.799552071668533
2019/9/26,Thursday,3539,0.8135066402938683
2019/9/27,Friday,3726,0.7981749865807837
2019/9/28,Saturday,3152,0.8128172588832487
2019/9/29,Sunday,3082,0.8092147955872809
2019/9/30,Monday,3070,0.7954397394136807
2019/10/1,Tuesday,3285,0.7966514459665145
2019/10/2,Wednesday,3574,0.8158925573587017
2019/10/3,Thursday,3777,0.8316123907863384
2019/10/4,Friday,3326,0.8184004810583283
2019/10/5,Saturday,2805,0.8124777183600713
2019/10/6,Sunday,2685,0.8271880819366852
2019/10/7,Monday,3081,0.8234339500162285
2019/10/8,Tuesday,3123,0.8559077809798271
2019/10/9,Wednesday,2579,0.856533540131834
2019/10/10,Thursday,2775,0.8508108108108108
2019/10/11,Friday,2853,0.8373641780581844
2019/10/12,Saturday,2489,0.8505423865006027
2019/10/13,Sunday,2079,0.8643578643578643
2019/10/14,Monday,2241,0.854529228023204
2019/10/15,Tuesday,2631,0.8441657164576207
2019/10/16,Wednesday,2874,0.8636047320807237
2019/10/17,Thursday,2720,0.8477941176470588
2019/10/18,Friday,2903,0.8449879435067172
2019/10/19,Saturday,3114,0.8811817597944765
2019/10/20,Sunday,2512,0.8670382165605095
2019/10/21,Monday,2666,0.8469617404351087
2019/10/22,Tuesday,2874,0.8636047320807237
2019/10/23,Wednesday,2780,0.8553956834532375
2019/10/24,Thursday,3402,0.8800705467372134
2019/10/25,Friday,2911,0.842665750601168
2019/10/26,Saturday,2431,0.8576717400246812
2019/10/27,Sunday,2288,0.8688811188811189
2019/10/28,Monday,2562,0.8641686182669789
2019/10/29,Tuesday,2564,0.8603744149765991
2019/10/30,Wednesday,2796,0.8762517882689557
2019/10/31,Thursday,2560,0.85625
2019/11/1,Friday,2879,0.8527266411948593
2019/11/2,Saturday,2265,0.8675496688741722
2019/11/3,Sunday,2002,0.8551448551448552
2019/11/4,Monday,2339,0.8725951261222745
2019/11/5,Tuesday,2423,0.8671068922822947
2019/11/6,Wednesday,2525,0.8693069306930693
2019/11/7,Thursday,2491,0.8715375351264553
2019/11/8,Friday,2748,0.8413391557496361
2019/11/9,Saturday,2259,0.8804780876494024
2019/11/10,Sunday,2032,0.8700787401574803
2019/11/11,Monday,2463,0.857896873731222
2019/11/12,Tuesday,2489,0.8617918842908798
2019/11/13,Wednesday,2436,0.8661740558292282
2019/11/14,Thursday,2710,0.8583025830258303
2019/11/15,Friday,2959,0.8681987157823589
2019/11/16,Saturday,2279,0.8578323826239579
2019/11/17,Sunday,2176,0.8759191176470589
2019/11/18,Monday,2397,0.8781810596579057
2019/11/19,Tuesday,2565,0.8549707602339182
2019/11/20,Wednesday,2587,0.8670274449168921
2019/11/21,Thursday,2581,0.8667183262301433
2019/11/22,Friday,2585,0.8529980657640233
2019/11/23,Saturday,2083,0.8444551128180509
2019/11/24,Sunday,2173,0.8775885872066268
2019/11/25,Monday,2310,0.8770562770562771
2019/11/26,Tuesday,2162,0.8686401480111008
2019/11/27,Wednesday,1898,0.8925184404636459
2019/11/28,Thursday,1370,0.9138686131386862
2019/11/29,Friday,1755,0.8905982905982905
2019/11/30,Saturday,1748,0.8764302059496567
2019/12/1,Sunday,1634,0.8837209302325582
2019/12/2,Monday,2433,0.8816276202219482
2019/12/3,Tuesday,2427,0.8706221672847136
2019/12/4,Wednesday,2578,0.8673390224980605
2019/12/5,Thursday,2647,0.8685304117869286
2019/12/6,Friday,2768,0.865606936416185
2019/12/7,Saturday,2846,0.8903724525650035
2019/12/8,Sunday,2239,0.8963823135328272
2019/12/9,Monday,2259,0.8928729526339088
2019/12/10,Tuesday,2379,0.855401429171921
